forecast_date,target,target_end_date,location,type,quantile,value
2020-08-30,1 wk ahead inc case,2020-09-05,01,quantile,0.025,8629.323895851296
2020-08-30,1 wk ahead inc case,2020-09-05,01,quantile,0.1,8796.103723536566
2020-08-30,1 wk ahead inc case,2020-09-05,01,quantile,0.25,9049.626685558207
2020-08-30,1 wk ahead inc case,2020-09-05,01,quantile,0.5,9258.828020954708
2020-08-30,1 wk ahead inc case,2020-09-05,01,quantile,0.75,9496.313539965658
2020-08-30,1 wk ahead inc case,2020-09-05,01,quantile,0.9,9735.929557018912
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.01,90.44876705123173
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.01,2242.448767051232
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.025,96.04592851568623
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.025,2248.0459285156867
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.05,99.18021704996592
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.05,2251.180217049966
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.1,102.43195860950482
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.1,2254.431958609505
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.15,104.56824514096434
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.15,2256.5682451409643
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.2,106.35036151132
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.2,2258.35036151132
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.25,108.02859451415723
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.25,2260.0285945141572
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.3,109.57519931547905
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.3,2261.575199315479
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.35,111.02313124510192
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.35,2263.023131245102
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.4,112.4638809537032
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.4,2264.463880953703
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.45,113.812137064333
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.45,2265.812137064333
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.5,115.32787635174692
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.5,2267.327876351747
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.55,116.81309690070749
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.55,2268.8130969007075
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.6,118.35246906564907
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.6,2270.352469065649
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.65,120.05878640970059
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.65,2272.058786409701
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.7,121.83716223488271
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.7,2273.837162234883
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.75,123.87971054780836
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.75,2275.8797105478084
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.8,126.0820388919069
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.8,2278.082038891907
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.85,128.35615636052717
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.85,2280.356156360527
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.9,131.23426679543445
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.9,2283.2342667954345
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.95,136.54290059346158
2020-08-30,1 wk ahead cum death,2020-09-05,01,quantile,0.95,2288.5429005934616
2020-08-30,1 wk ahead inc death,2020-09-05,01,quantile,0.975,141.40264133434903
