forecast_date,target,target_end_date,location,type,quantile,value
2020-10-04,1 wk ahead inc case,2020-10-10,01,quantile,0.025,6880.6386531490125
2020-10-04,1 wk ahead inc case,2020-10-10,01,quantile,0.1,7044.196306727914
2020-10-04,1 wk ahead inc case,2020-10-10,01,quantile,0.25,7242.2485160398355
2020-10-04,1 wk ahead inc case,2020-10-10,01,quantile,0.5,7436.7512025276665
2020-10-04,1 wk ahead inc case,2020-10-10,01,quantile,0.75,7695.490246714909
2020-10-04,1 wk ahead inc case,2020-10-10,01,quantile,0.9,7939.694571322092
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.01,63.844929851491095
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.01,2621.844929851491
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.025,68.86672090208504
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.025,2626.866720902085
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.05,73.07054227506387
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.05,2631.070542275064
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.1,76.00562757360512
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.1,2634.005627573605
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.15,77.7424821278337
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.15,2635.7424821278337
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.2,79.19298569061993
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.2,2637.19298569062
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.25,80.61633584059382
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.25,2638.616335840594
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.3,81.91536595030038
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.3,2639.9153659503004
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.35,83.23834092729976
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.35,2641.2383409273
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.4,84.45807849434595
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.4,2642.458078494346
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.45,85.75527112305463
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.45,2643.7552711230546
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.5,87.05685346256632
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.5,2645.0568534625663
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.55,88.55068441330513
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.55,2646.550684413305
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.6,90.31913899015899
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.6,2648.319138990159
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.65,92.15001004808664
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.65,2650.1500100480866
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.7,94.18487636017971
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.7,2652.18487636018
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.75,96.29583038346529
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.75,2654.295830383465
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.8,98.66582626479428
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.8,2656.6658262647948
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.85,101.49983184224855
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.85,2659.499831842249
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.9,104.89376885910359
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.9,2662.893768859104
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.95,110.61240196617243
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.95,2668.6124019661725
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.975,114.65438084400557
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.975,2672.6543808440056
2020-10-04,1 wk ahead inc death,2020-10-10,01,quantile,0.99,120.400422432293
2020-10-04,1 wk ahead cum death,2020-10-10,01,quantile,0.99,2678.400422432293
2020-10-04,1 wk ahead inc case,2020-10-10,01,point,,7488.168299856101
2020-10-04,1 wk ahead inc death,2020-10-10,01,point,,88.27007929721412
2020-10-04,1 wk ahead cum death,2020-10-10,01,point,,2646.270079297214
2020-10-04,2 wk ahead inc case,2020-10-17,01,quantile,0.025,6996.419475853852
2020-10-04,2 wk ahead inc case,2020-10-17,01,quantile,0.1,7158.961248774227
2020-10-04,2 wk ahead inc case,2020-10-17,01,quantile,0.25,7364.082378054069
2020-10-04,2 wk ahead inc case,2020-10-17,01,quantile,0.5,7573.692560643571
2020-10-04,2 wk ahead inc case,2020-10-17,01,quantile,0.75,7855.144880894164
2020-10-04,2 wk ahead inc case,2020-10-17,01,quantile,0.9,8107.407225415896
2020-10-04,2 wk ahead inc death,2020-10-17,01,quantile,0.01,59.93863032725403
2020-10-04,2 wk ahead cum death,2020-10-17,01,quantile,0.01,2706.208709624468
2020-10-04,2 wk ahead inc death,2020-10-17,01,quantile,0.025,65.72172805327091
2020-10-04,2 wk ahead cum death,2020-10-17,01,quantile,0.025,2711.991807350485
2020-10-04,2 wk ahead inc death,2020-10-17,01,quantile,0.05,69.34096601423424
