forecast_date,target,target_end_date,location,type,quantile,value
2020-10-02,1 wk ahead inc case,2020-10-10,01,quantile,0.025,6393.959700252132
2020-10-02,1 wk ahead inc case,2020-10-10,01,quantile,0.1,6542.739050457749
2020-10-02,1 wk ahead inc case,2020-10-10,01,quantile,0.25,6765.754612717022
2020-10-02,1 wk ahead inc case,2020-10-10,01,quantile,0.5,6956.068101804472
2020-10-02,1 wk ahead inc case,2020-10-10,01,quantile,0.75,7187.84235432744
2020-10-02,1 wk ahead inc case,2020-10-10,01,quantile,0.9,7405.051638085104
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.01,64.71870335018775
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.01,2632.672806359839
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.025,71.17235009952128
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.025,2639.1264531091724
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.05,74.82305703480459
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.05,2642.7771600444557
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.1,77.86194326679832
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.1,2645.816046276449
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.15,79.80156949562344
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.15,2647.7556725052746
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.2,81.48374099426383
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.2,2649.437844003915
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.25,82.81802613819491
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.25,2650.772129147846
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.3,84.18153306550767
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.3,2652.135636075159
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.35,85.70421197415726
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.35,2653.6583149838084
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.4,87.13210187602726
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.4,2655.0862048856784
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.45,88.51668352866955
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.45,2656.470786538321
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.5,90.01296772697245
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.5,2657.967070736624
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.55,91.51850138972804
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.55,2659.472604399379
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.6,92.9228233395438
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.6,2660.876926349195
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.65,94.62101389129884
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.65,2662.57511690095
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.7,96.4502204968753
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.7,2664.4043235065265
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.75,98.40117201406521
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.75,2666.3552750237163
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.8,100.68275924634963
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.8,2668.6368622560008
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.85,103.18092433570473
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.85,2671.1350273453563
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.9,106.4276217508559
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.9,2674.381724760507
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.95,112.60652724253396
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.95,2680.560630252185
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.975,117.49874093419749
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.975,2685.452843943849
2020-10-02,1 wk ahead inc death,2020-10-10,01,quantile,0.99,121.1754188738073
2020-10-02,1 wk ahead cum death,2020-10-10,01,quantile,0.99,2689.1295218834584
2020-10-02,1 wk ahead inc case,2020-10-10,01,point,,7021.252431204368
2020-10-02,1 wk ahead inc death,2020-10-10,01,point,,91.55359543228909
2020-10-02,1 wk ahead cum death,2020-10-10,01,point,,2659.50769844194
2020-10-02,2 wk ahead inc case,2020-10-17,01,quantile,0.025,6552.289088753052
2020-10-02,2 wk ahead inc case,2020-10-17,01,quantile,0.1,6707.604433065804
2020-10-02,2 wk ahead inc case,2020-10-17,01,quantile,0.25,6901.740433210012
2020-10-02,2 wk ahead inc case,2020-10-17,01,quantile,0.5,7102.373236758838
2020-10-02,2 wk ahead inc case,2020-10-17,01,quantile,0.75,7345.15450604263
2020-10-02,2 wk ahead inc case,2020-10-17,01,quantile,0.9,7576.682348809611
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.01,61.39636269734501
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.01,2720.9040611392847
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.025,67.55332627368398
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.025,2727.061024715624
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.05,71.09317869208006
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.05,2730.6008771340203
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.1,73.57092962681645
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.1,2733.078628068757
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.15,75.33683110324
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.15,2734.84452954518
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.2,76.82300578350396
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.2,2736.330704225444
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.25,78.25017536221185
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.25,2737.757873804152
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.3,79.58691227909912
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.3,2739.0946107210393
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.35,80.85264958237212
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.35,2740.3603480243123
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.4,82.24492229633142
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.4,2741.752620738272
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.45,83.57412012723216
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.45,2743.0818185691724
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.5,84.87406596062921
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.5,2744.381764402569
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.55,86.36983636199966
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.55,2745.87753480394
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.6,88.04437897675871
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.6,2747.552077418699
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.65,89.77647429251103
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.65,2749.284172734451
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.7,91.57615499205622
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.7,2751.0838534339964
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.75,93.8423764703948
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.75,2753.350074912335
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.8,96.21160195772656
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.8,2755.7193003996667
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.85,99.5197833929874
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.85,2759.027481834928
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.9,103.0999891638762
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.9,2762.6076876058173
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.95,109.75222491478694
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.95,2769.259923356727
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.975,115.86169624907551
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.975,2775.369394691016
2020-10-02,2 wk ahead inc death,2020-10-17,01,quantile,0.99,120.22331260730698
2020-10-02,2 wk ahead cum death,2020-10-17,01,quantile,0.99,2779.7310110492467
2020-10-02,2 wk ahead inc case,2020-10-17,01,point,,7159.428494778229
2020-10-02,2 wk ahead inc death,2020-10-17,01,point,,86.69338648562237
2020-10-02,2 wk ahead cum death,2020-10-17,01,point,,2746.2010849275625
2020-10-02,3 wk ahead inc case,2020-10-24,01,quantile,0.025,6719.143951297795
2020-10-02,3 wk ahead inc case,2020-10-24,01,quantile,0.1,6912.1393484063465
2020-10-02,3 wk ahead inc case,2020-10-24,01,quantile,0.25,7130.2125733841385
2020-10-02,3 wk ahead inc case,2020-10-24,01,quantile,0.5,7310.110903016321
2020-10-02,3 wk ahead inc case,2020-10-24,01,quantile,0.75,7552.812412057044
2020-10-02,3 wk ahead inc case,2020-10-24,01,quantile,0.9,7827.949546097227
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.01,73.81525257549309
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.01,2820.016337503056
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.025,78.81412888259729
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.025,2825.01521381016
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.05,81.15139237866742
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.05,2827.35247730623
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.1,83.53301916844612
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.1,2829.734104096009
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.15,85.10806031077574
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.15,2831.309145238339
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.2,86.41466892567223
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.2,2832.6157538532348
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.25,87.67949493029255
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.25,2833.880579857855
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.3,88.89295921391705
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.3,2835.09404414148
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.35,90.20330349720732
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.35,2836.40438842477
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.4,91.61141954545656
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.4,2837.8125044730186
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.45,92.90902450954263
2020-10-02,3 wk ahead cum death,2020-10-24,01,quantile,0.45,2839.110109437105
2020-10-02,3 wk ahead inc death,2020-10-24,01,quantile,0.5,94.29905549958994
