forecast_date,target,target_end_date,location,type,quantile,value
2020-07-24,1 wk ahead inc case,2020-08-01,01,quantile,0.025,17969.848309841516
2020-07-24,1 wk ahead inc case,2020-08-01,01,quantile,0.1,18172.436193074274
2020-07-24,1 wk ahead inc case,2020-08-01,01,quantile,0.25,18325.831952624605
2020-07-24,1 wk ahead inc case,2020-08-01,01,quantile,0.5,18468.612927904775
2020-07-24,1 wk ahead inc case,2020-08-01,01,quantile,0.75,18630.996274170247
2020-07-24,1 wk ahead inc case,2020-08-01,01,quantile,0.9,18781.669821974865
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.01,109.52424335435808
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.01,1544.907839386643
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.025,111.47552240864617
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.025,1546.859118440931
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.05,113.82360901744505
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.05,1549.2072050497302
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.1,116.8837250216493
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.1,1552.2673210539347
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.15,118.95917841635831
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.15,1554.3427744486432
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.2,120.64336403583955
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.2,1556.0269600681245
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.25,122.15921857745913
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.25,1557.542814609744
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.3,123.43999317674934
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.3,1558.8235892090345
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.35,124.70015315259093
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.35,1560.0837491848758
2020-07-24,1 wk ahead inc death,2020-08-01,01,quantile,0.4,125.76177025782408
2020-07-24,1 wk ahead cum death,2020-08-01,01,quantile,0.4,1561.145366290109
