,County,186,192,199,206
0,01001,909,127,195,224
1,01003,2665,990,809,827
2,01005,523,76,111,129
3,01007,317,65,74,83
4,01009,578,163,155,165
5,01011,408,38,81,96
6,01013,714,76,145,170
7,01015,1076,366,296,310
8,01017,776,84,154,183
9,01019,194,35,45,49
10,01021,580,149,149,160
11,01023,258,35,55,63
12,01025,432,73,99,112
13,01027,166,54,38,42
14,01029,95,24,25,28
15,01031,633,129,147,163
16,01033,875,178,209,231
17,01035,333,64,80,87
18,01037,86,17,19,21
19,01039,633,123,147,165
20,01041,226,80,66,70
21,01043,946,183,218,245
22,01045,676,203,189,199
23,01047,1186,118,238,282
24,01049,1490,260,333,378
25,01051,1437,266,337,376
26,01053,812,255,233,244
27,01055,1643,416,418,452
28,01057,138,26,31,35
29,01059,1078,118,220,259
30,01061,186,57,51,56
31,01063,232,26,48,56
32,01065,425,50,86,101
33,01067,213,34,45,50
34,01069,1074,265,272,296
35,01071,648,114,145,164
36,01073,10258,2049,2394,2673
37,01075,161,41,42,47
38,01077,893,183,212,237
39,01079,244,86,73,75
40,01081,2243,340,488,560
41,01083,1006,195,238,267
42,01085,531,49,106,125
43,01087,286,43,63,71
44,01089,4241,952,1014,1120
45,01091,478,80,107,122
46,01093,473,72,100,115
47,01095,2661,428,581,664
48,01097,7193,1555,1734,1917
49,01099,361,65,78,88
50,01101,5642,816,1221,1404
51,01103,1933,337,438,495
52,01105,382,72,88,99
53,01107,332,44,71,82
54,01109,596,87,124,144
55,01111,359,53,79,90
56,01113,1047,177,233,264
57,01115,979,219,235,260
58,01117,2638,531,615,688
59,01119,339,37,69,81
60,01121,717,166,175,191
61,01123,761,100,161,186
62,01125,3536,544,774,887
63,01127,1364,192,293,339
64,01129,272,78,73,78
65,01131,384,57,83,95
66,01133,380,54,82,94
67,02013,1,0,0,0
68,02016,3,,,NaN
69,02020,1338,463,415,483
70,02050,18,3,7,7
71,02060,6,0,0,0
72,02068,1,0,0,0
73,02070,1,0,0,0
74,02090,369,75,112,134
75,02100,4,0,0,0
76,02105,0,0,0,0
77,02110,75,16,23,28
78,02122,272,44,81,99
79,02130,33,13,14,14
80,02150,5,0,0,0
81,02158,3,,,NaN
82,02164,0,0,0,0
83,02170,227,51,74,87
84,02180,17,,,NaN
85,02185,8,0,0,5
86,02188,14,12,8,7
87,02195,6,2,0,0
88,02198,3,1,0,0
89,02220,19,7,7,7
90,02230,0,0,0,0
91,02240,13,,,NaN
92,02261,39,,,NaN
93,02275,5,0,0,0
94,02282,3,,,NaN
95,02290,42,19,18,21
96,04001,2920,220,272,224
97,04003,1388,140,132,107
98,04005,2858,220,268,220
99,04007,714,138,79,58
100,04009,366,66,44,31
101,04011,48,,,NaN
102,04012,463,36,42,36
103,04013,108677,12455,10839,8581
104,04015,2698,410,300,227
105,04017,5078,348,460,385
106,04019,14963,1489,1446,1165
107,04021,7468,850,745,591
108,04023,2517,209,234,192
109,04025,1567,181,156,122
110,04027,10289,1013,977,793
111,05001,168,39,32,28
112,05003,180,48,35,31
113,05005,55,12,10,7
114,05007,4209,438,626,648
115,05009,108,34,23,21
116,05011,114,18,21,21
117,05013,10,6,2,0
118,05015,322,44,49,49
119,05017,306,53,49,49
120,05019,132,32,24,21
121,05021,104,14,14,14
122,05023,174,22,28,28
123,05025,57,15,11,7
124,05027,166,30,28,28
125,05029,122,12,19,21
126,05031,945,233,186,170
127,05033,447,99,81,77
128,05035,1090,159,174,175
129,05037,150,37,30,28
130,05039,32,13,7,7
131,05041,128,21,21,21
132,05043,139,28,21,21
133,05045,1063,161,172,173
134,05047,78,,,NaN
