,State,515,521,528,535,542
0,Washington,447203,3214,3044,2823,2662
1,Illinois,1388634,1611,1170,1144,1096
2,California,3808258,5712,5428,5220,5081
3,Arizona,889727,2899,3050,3018,3034
4,Massachusetts,709395,510,416,368,348
5,Wisconsin,676673,558,448,386,370
6,Texas,2985659,9652,9155,8652,8354
7,Nebraska,223986,178,136,120,105
8,Utah,411610,1948,1850,1744,1680
9,Oregon,206777,1590,1544,1460,1404
10,Florida,2354416,11362,12718,12504,12556
11,New York,2111845,2498,2258,2086,1958
12,Rhode Island,152383,151,124,98,84
13,Georgia,1131048,2283,2179,2092,2026
14,New Hampshire,99254,156,118,100,88
15,North Carolina,1010113,2305,1856,1633,1385
16,New Jersey,1021182,1555,1396,1262,1160
17,Colorado,553868,3344,2970,2856,2682
18,Maryland,461739,492,408,382,352
19,Nevada,328875,1581,1537,1486,1452
20,Tennessee,866027,792,631,554,486
21,Hawaii,37353,363,358,369,353
22,Indiana,751242,2052,1904,1728,1607
23,Kentucky,463337,1202,950,820,728
24,Minnesota,604509,708,627,573,540
25,Oklahoma,455535,1081,1040,1036,1012
26,Pennsylvania,1214895,1906,1534,1288,1182
27,South Carolina,595448,610,482,425,390
28,District of Columbia,49243,85,78,84,82
29,Kansas,317610,723,675,631,620
30,Missouri,617498,4118,4399,4161,3965
31,Vermont,24360,55,52,60,60
32,Virginia,678649,810,652,592,571
33,Connecticut,348665,268,192,162,124
34,Iowa,373098,512,500,484,461
35,Louisiana,477453,2037,1792,1702,1608
36,Ohio,1108902,1742,1447,1285,1152
37,Michigan,998149,1383,981,979,856
38,South Dakota,124393,66,64,73,75
39,Arkansas,345605,1704,1760,1716,1732
40,Delaware,109548,168,132,105,88
41,Mississippi,319948,801,758,746,742
42,New Mexico,204698,636,582,566,554
43,North Dakota,110567,149,114,99,90
44,Wyoming,61490,414,407,407,390
45,Alaska,70875,157,136,114,102
46,Maine,68826,241,187,144,108
47,Alabama,548657,1322,1157,1049,986
48,Idaho,194006,540,416,418,407
49,Montana,113167,412,395,398,386
50,Puerto Rico,139753,340,446,628,746
51,Virgin Islands,3752,122,111,115,114
52,Guam,8267,44,48,48,52
53,West Virginia,163382,420,302,268,229
54,Northern Mariana Islands,183,0,2,3,3
55,American Samoa,0,0,0,0,0
