,State,285,290,297,304,311,318,325
0,Washington,2378,44,44,43,42,40,39
1,Illinois,10093,193,212,233,251,264,269
2,California,17689,220,193,164,133,103,77
3,Arizona,5982,97,97,94,88,80,69
4,Massachusetts,10023,151,159,166,173,176,175
5,Wisconsin,2404,134,147,161,177,193,211
6,Texas,18532,505,565,638,717,795,869
7,Nebraska,656,43,51,60,70,80,90
8,Utah,614,40,44,46,49,53,54
9,Oregon,692,14,11,9,7,5,4
10,Florida,16834,437,377,321,273,228,191
11,New York,33763,87,85,80,73,63,52
12,Rhode Island,1210,37,40,45,50,55,61
13,Georgia,7999,152,139,130,123,118,113
14,New Hampshire,483,6,5,5,5,5,5
15,North Carolina,4390,122,122,123,125,126,128
16,New Jersey,16357,87,99,108,113,113,109
17,Colorado,2292,70,76,82,88,93,95
18,Maryland,4155,71,70,70,70,70,69
19,Nevada,1784,69,65,59,53,47,41
20,Tennessee,3379,132,131,129,129,128,126
21,Hawaii,219,46,60,74,90,103,114
22,Indiana,4390,208,243,286,334,389,445
23,Kentucky,1492,48,45,42,37,32,26
24,Minnesota,2538,127,151,185,231,288,354
25,Oklahoma,1354,65,66,64,60,53,46
26,Pennsylvania,8812,248,271,299,330,358,381
27,South Carolina,3946,85,72,62,55,45,39
28,District of Columbia,647,3,3,3,3,3,3
29,Kansas,1046,52,57,62,67,41,0
30,Missouri,3043,242,303,381,474,579,696
31,Vermont,58,0,0,1,1,1,1
32,Virginia,3658,73,73,73,71,68,64
33,Connecticut,4627,25,28,31,34,35,35
34,Iowa,1756,114,128,118,91,85,65
35,Louisiana,5934,91,85,77,67,57,47
36,Ohio,5340,91,84,81,77,76,73
37,Michigan,7716,56,48,39,30,22,16
38,South Dakota,438,64,86,115,150,195,249
39,Arkansas,1985,91,76,62,50,40,31
40,Delaware,710,17,19,22,25,28,32
41,Mississippi,3348,91,92,93,95,96,98
42,New Mexico,1036,48,56,65,75,85,96
43,North Dakota,540,101,118,136,153,169,182
44,Wyoming,97,16,7,0,0,0,0
45,Alaska,84,8,9,10,10,10,9
46,Maine,148,1,1,1,1,1,0
47,Alabama,2973,142,145,142,140,142,137
48,Idaho,632,55,60,65,70,76,76
49,Montana,386,46,45,41,34,26,19
50,Puerto Rico,839,0,0,0,0,0,0
51,Virgin Islands,21,0,0,0,0,0,0
52,Guam,79,5,5,4,3,2,1
53,West Virginia,461,24,26,28,30,32,35
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
