,State,396,402,409,416,423,430,437,444,451
0,Washington,4822,107,82,60,42,28,19,12,8
1,Illinois,22466,234,175,126,88,60,40,27,18
2,California,49345,1431,909,571,356,222,138,86,54
3,Arizona,15505,354,199,104,51,24,11,5,2
4,Massachusetts,15826,302,230,169,119,82,55,37,25
5,Wisconsin,6871,89,67,48,33,22,15,10,6
6,Texas,42162,821,470,250,125,59,27,12,6
7,Nebraska,2047,24,21,19,16,14,13,11,10
8,Utah,1852,36,28,22,17,13,10,8,6
9,Oregon,2155,53,43,33,25,18,13,9,7
10,Florida,29906,862,715,587,477,386,312,251,203
11,New York,46812,782,612,477,373,291,227,177,139
12,Rhode Island,2376,53,41,30,21,14,10,6,4
13,Georgia,16744,579,445,333,245,178,128,93,67
14,New Hampshire,1154,30,24,20,16,12,10,8,6
15,North Carolina,10926,323,224,155,107,74,51,35,24
16,New Jersey,22858,277,205,152,112,83,61,45,33
17,Colorado,5892,71,63,56,50,44,40,35,31
18,Maryland,7715,134,100,71,48,31,20,12,8
19,Nevada,4872,127,91,63,41,26,17,10,6
20,Tennessee,11133,397,321,265,223,190,162,139,119
21,Hawaii,430,6,4,3,2,2,1,1,0
22,Indiana,12372,249,184,131,91,61,41,27,18
23,Kentucky,4447,113,66,38,22,13,7,4,2
24,Minnesota,6500,46,37,29,22,17,12,9,7
25,Oklahoma,4181,158,119,85,58,38,25,16,10
26,Pennsylvania,23565,332,241,175,127,92,67,48,35
27,South Carolina,8324,332,277,230,189,156,129,106,87
28,District of Columbia,995,24,19,14,10,7,4,3,2
29,Kansas,4573,180,136,100,72,51,36,25,18
30,Missouri,8059,213,158,114,80,55,37,25,17
31,Vermont,197,6,5,5,4,4,3,3,2
32,Virginia,7331,160,125,92,64,43,28,18,12
33,Connecticut,7523,82,55,35,22,14,8,5,3
34,Iowa,5336,188,155,128,105,86,70,57,47
35,Louisiana,9466,91,56,32,18,9,4,2,1
36,Ohio,16816,71,45,28,17,11,7,4,2
37,Michigan,16342,154,115,82,56,38,25,16,11
38,South Dakota,1863,26,24,23,23,23,24,24,25
39,Arkansas,5357,106,76,51,32,19,11,7,4
40,Delaware,1367,30,23,17,12,9,6,4,3
41,Mississippi,6553,107,76,52,34,21,13,8,5
42,New Mexico,3624,73,54,39,27,18,12,8,5
43,North Dakota,1468,1,1,1,0,0,0,0,0
44,Wyoming,662,10,7,4,2,1,1,0,0
45,Alaska,289,5,4,3,3,2,2,2,1
46,Maine,658,7,4,2,1,1,0,0,0
47,Alabama,9592,343,203,119,70,41,24,14,8
48,Idaho,1826,17,12,8,5,4,2,2,1
49,Montana,1342,21,14,9,6,4,2,2,1
50,Puerto Rico,1979,26,20,16,12,9,7,6,4
51,Virgin Islands,25,0,0,0,0,0,0,0,0
52,Guam,130,0,0,0,0,0,0,0,0
53,West Virginia,2261,43,30,20,14,10,7,4,3
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
