,State,782,808,787,794,801
0,Washington,NaN,54,113,91,98
1,Illinois,NaN,48,116,90,83
2,California,NaN,374,659,611,497
3,Arizona,NaN,119,189,184,111
4,Massachusetts,NaN,47,100,95,65
5,Wisconsin,NaN,102,140,146,88
6,Texas,NaN,249,548,436,424
7,Nebraska,NaN,7,26,14,14
8,Utah,NaN,32,52,52,30
9,Oregon,NaN,76,103,119,60
10,Florida,NaN,257,538,478,306
11,New York,NaN,44,105,77,84
12,Rhode Island,NaN,0,4,3,4
13,Georgia,NaN,167,301,252,220
14,New Hampshire,NaN,6,12,9,7
15,North Carolina,NaN,58,137,93,115
16,New Jersey,NaN,38,84,62,90
17,Colorado,NaN,7,21,18,13
18,Maryland,NaN,30,53,47,33
19,Nevada,NaN,48,85,76,64
20,Tennessee,NaN,148,244,208,97
21,Hawaii,NaN,2,11,10,4
22,Indiana,NaN,62,112,89,70
23,Kentucky,NaN,36,87,65,62
24,Minnesota,NaN,32,62,53,42
25,Oklahoma,NaN,66,162,135,108
26,Pennsylvania,NaN,113,206,175,149
27,South Carolina,NaN,187,217,224,81
28,District of Columbia,NaN,0,1,2,4
29,Kansas,NaN,8,20,14,15
30,Missouri,NaN,79,175,127,104
31,Vermont,NaN,0,4,5,5
32,Virginia,NaN,82,179,150,144
33,Connecticut,NaN,45,74,71,40
34,Iowa,NaN,43,53,52,40
35,Louisiana,NaN,69,84,81,40
36,Ohio,NaN,69,159,127,100
37,Michigan,NaN,142,242,198,179
38,South Dakota,NaN,12,18,16,13
39,Arkansas,NaN,61,132,120,78
40,Delaware,NaN,2,23,14,14
41,Mississippi,NaN,38,68,51,44
42,New Mexico,NaN,23,50,45,34
43,North Dakota,NaN,8,11,11,8
44,Wyoming,NaN,3,7,5,5
45,Alaska,NaN,5,9,8,11
46,Maine,NaN,6,24,33,22
47,Alabama,NaN,160,229,233,151
48,Idaho,NaN,10,26,25,25
49,Montana,NaN,8,19,15,13
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,42,90,66,69
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
