,State,361,367,374,381,388
0,Washington,3903,123,84,50,29
1,Illinois,20050,714,813,762,622
2,California,33615,3462,3405,3634,3636
3,Arizona,11266,836,663,492,353
4,Massachusetts,13652,482,531,637,612
5,Wisconsin,5906,262,204,167,135
6,Texas,32600,2025,2380,2936,3034
7,Nebraska,1837,64,66,70,53
8,Utah,1493,90,117,118,93
9,Oregon,1800,190,183,177,164
10,Florida,24137,1155,1303,1659,1564
11,New York,40993,1196,1152,1074,982
12,Rhode Island,2005,32,23,14,8
13,Georgia,12296,631,546,434,327
14,New Hampshire,933,78,80,78,77
15,North Carolina,8083,596,747,838,770
16,New Jersey,20439,562,703,729,701
17,Colorado,5379,149,119,91,68
18,Maryland,6567,252,229,201,184
19,Nevada,3779,233,182,135,97
20,Tennessee,8391,482,537,446,356
21,Hawaii,321,14,17,22,19
22,Indiana,9310,262,211,158,116
23,Kentucky,3127,203,175,155,136
24,Minnesota,5995,311,270,212,171
25,Oklahoma,2987,230,208,259,285
26,Pennsylvania,19255,1270,1103,1130,1147
27,South Carolina,6237,541,550,582,625
28,District of Columbia,850,30,31,31,30
29,Kansas,3489,198,142,97,64
30,Missouri,6468,173,143,101,70
31,Vermont,163,16,25,24,22
32,Virginia,5729,327,394,472,519
33,Connecticut,6594,103,64,35,20
34,Iowa,4323,143,177,168,130
35,Louisiana,8203,477,505,483,465
36,Ohio,10200,447,354,270,201
37,Michigan,14669,355,248,170,116
38,South Dakota,1656,83,67,58,49
39,Arkansas,4311,186,137,98,68
40,Delaware,1016,35,37,42,42
41,Mississippi,5521,323,281,240,196
42,New Mexico,2932,206,193,155,125
43,North Dakota,1406,36,31,24,20
44,Wyoming,522,14,20,24,23
45,Alaska,229,9,9,7,7
46,Maine,511,83,90,98,95
47,Alabama,6120,453,348,243,166
48,Idaho,1607,60,58,60,57
49,Montana,1092,40,53,49,42
50,Puerto Rico,1703,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,125,NaN,NaN,NaN,NaN
53,West Virginia,1776,143,108,76,52
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
