,State,284,290,297,304,311
0,Washington,2366,59,76,78,75
1,Illinois,10075,411,531,573,616
2,California,17671,421,487,517,510
3,Arizona,5979,99,92,90,88
4,Massachusetts,10013,195,268,298,297
5,Wisconsin,2363,276,257,213,170
6,Texas,18501,566,589,580,552
7,Nebraska,654,60,79,90,94
8,Utah,614,46,48,48,47
9,Oregon,691,34,37,47,54
10,Florida,16789,460,567,668,738
11,New York,33752,93,107,133,146
12,Rhode Island,1201,35,49,61,70
13,Georgia,7981,165,170,154,139
14,New Hampshire,483,10,15,17,19
15,North Carolina,4383,229,261,273,268
16,New Jersey,16354,83,116,146,156
17,Colorado,2288,41,62,76,84
18,Maryland,4152,64,79,84,79
19,Nevada,1781,35,37,36,34
20,Tennessee,3353,156,131,99,74
21,Hawaii,219,15,16,19,25
22,Indiana,4364,272,335,377,381
23,Kentucky,1489,85,113,134,142
24,Minnesota,2529,151,202,228,235
25,Oklahoma,1345,90,92,91,94
26,Pennsylvania,8803,187,242,266,264
27,South Carolina,3936,141,172,177,175
28,District of Columbia,646,6,7,8,6
29,Kansas,1029,75,102,101,96
30,Missouri,3038,266,309,326,327
31,Vermont,58,3,3,3,4
32,Virginia,3655,96,125,129,125
33,Connecticut,4616,25,24,20,18
34,Iowa,1733,99,166,200,214
35,Louisiana,5926,84,90,82,75
36,Ohio,5303,134,179,190,194
37,Michigan,7699,155,143,120,102
38,South Dakota,437,85,90,94,92
39,Arkansas,1958,82,67,54,46
40,Delaware,710,32,35,43,53
41,Mississippi,3348,78,72,61,50
42,New Mexico,1026,76,98,113,122
43,North Dakota,531,57,79,85,88
44,Wyoming,87,16,23,28,31
45,Alaska,83,11,14,19,21
46,Maine,147,5,2,2,3
47,Alabama,2973,133,142,143,137
48,Idaho,630,59,63,59,52
49,Montana,376,77,89,100,103
50,Puerto Rico,832,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,79,NaN,NaN,NaN,NaN
53,West Virginia,460,31,43,52,55
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
