,State,383,388,395,402,409
0,Washington,323214,13652,13188,12759,12799
1,Illinois,1148088,19561,16859,15005,14092
2,California,3432088,121150,107828,96194,84273
3,Arizona,782887,21059,17433,14760,12022
4,Massachusetts,545303,18080,15303,12827,10566
5,Wisconsin,601391,8439,7142,6106,5306
6,Texas,2504578,82867,73632,64872,56819
7,Nebraska,193826,2676,2370,2118,1920
8,Utah,355122,9733,8518,7574,6639
9,Oregon,147419,4249,3891,3615,3435
10,Florida,1783720,49806,45547,41697,38296
11,New York,1489196,57841,48197,41827,35103
12,Rhode Island,119104,4837,4437,4046,3736
13,Georgia,943695,30533,26841,23553,20512
14,New Hampshire,68499,3367,3071,2811,2561
15,North Carolina,799279,28711,25158,23043,21319
16,New Jersey,724728,25107,21759,19269,17337
17,Colorado,406276,9715,8754,7933,7280
18,Maryland,364553,11348,10183,9097,8327
19,Nevada,284590,6497,5441,4524,3776
20,Tennessee,745826,24861,22232,19903,17937
21,Hawaii,26714,903,915,925,933
22,Indiana,640744,11391,9464,7927,6668
23,Kentucky,378793,25811,25679,24413,23321
24,Minnesota,468682,5104,4332,3698,3225
25,Oklahoma,404994,17434,15776,14076,12559
26,Pennsylvania,876165,24476,21453,19597,18210
27,South Carolina,468403,26735,25277,23727,22133
28,District of Columbia,38136,NaN,NaN,NaN,NaN
29,Kansas,285338,8483,7602,6785,6082
30,Missouri,482446,12200,10944,9825,8822
31,Vermont,13046,846,822,789,775
32,Virginia,530825,17413,15074,13052,11274
33,Connecticut,263739,7581,7120,6897,6435
34,Iowa,325219,4621,3933,3342,2847
35,Louisiana,412989,10427,9087,7929,6926
36,Ohio,922143,40359,37315,37347,36036
37,Michigan,622813,9549,8085,7252,6929
38,South Dakota,109283,596,446,338,257
39,Arkansas,307373,8222,7215,6266,5391
40,Delaware,80931,3268,2912,2595,2341
41,Mississippi,282313,7836,6929,6075,5230
42,New Mexico,177867,2430,1947,1562,1263
43,North Dakota,98184,165,109,77,57
44,Wyoming,52784,1068,918,814,728
45,Alaska,55768,2158,2075,1995,1913
46,Maine,41419,1757,1528,1327,1238
47,Alabama,473348,21858,18970,16134,13402
48,Idaho,165658,3655,3459,3324,3253
49,Montana,95914,2132,1896,1691,1520
50,Puerto Rico,96161,NaN,NaN,NaN,NaN
51,Virgin Islands,2466,NaN,NaN,NaN,NaN
52,Guam,7664,NaN,NaN,NaN,NaN
53,West Virginia,125106,3148,2594,2151,1804
54,Northern Mariana Islands,133,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
