,State,397,402,409,416,423
0,Washington,334962,6625,6463,6681,7077
1,Illinois,1175568,11592,10253,9007,8127
2,California,3536946,47577,40487,34022,27927
3,Arizona,809474,9088,6872,5215,4054
4,Massachusetts,570546,11036,9674,8123,6986
5,Wisconsin,612712,4580,3917,3439,3107
6,Texas,2606513,43420,37573,32383,28272
7,Nebraska,199045,2360,2169,2036,1878
8,Utah,367073,5488,5081,4890,4629
9,Oregon,153135,2299,1962,1700,1506
10,Florida,1872923,38720,34395,31183,29275
11,New York,1597969,43733,37239,32032,28452
12,Rhode Island,123980,2509,2362,2185,1989
13,Georgia,987041,20994,19836,19132,19258
14,New Hampshire,73665,2185,2015,1897,1895
15,North Carolina,844770,20280,17795,15581,13774
16,New Jersey,769109,19125,17073,15097,13697
17,Colorado,421294,6719,6137,5711,5740
18,Maryland,376966,5841,5505,5341,5345
19,Nevada,291145,2671,2170,1779,1484
20,Tennessee,766089,8617,7374,6412,5861
21,Hawaii,27410,248,276,303,359
22,Indiana,656358,6273,5127,4143,3391
23,Kentucky,397526,7975,6906,6025,5337
24,Minnesota,479591,4115,3593,3014,2619
25,Oklahoma,419853,6875,5950,5082,4306
26,Pennsylvania,917565,17791,15582,13069,10939
27,South Carolina,505589,15796,13885,12318,11301
28,District of Columbia,39755,NaN,NaN,NaN,NaN
29,Kansas,294080,4142,3862,3676,3606
30,Missouri,491902,4294,4012,3861,3881
31,Vermont,14608,763,735,719,751
32,Virginia,565270,14936,13269,11462,10316
33,Connecticut,275334,6149,5716,5245,4790
34,Iowa,360193,3251,2785,2427,2192
35,Louisiana,424644,4773,4017,3840,3089
36,Ohio,955378,12255,9758,7832,6292
37,Michigan,637928,5902,4894,4478,3895
38,South Dakota,111334,795,654,563,482
39,Arkansas,315759,3582,2948,2416,1948
40,Delaware,85090,1879,1613,1473,1380
41,Mississippi,290874,4482,4382,4320,4205
42,New Mexico,183023,1835,1382,981,674
43,North Dakota,99312,339,249,187,140
44,Wyoming,53900,373,308,256,220
45,Alaska,57738,975,919,871,836
46,Maine,43594,1095,1094,1136,1243
47,Alabama,487520,5333,4225,3349,2676
48,Idaho,169584,1647,1486,1386,1357
49,Montana,98810,1174,1045,951,901
50,Puerto Rico,99257,NaN,NaN,NaN,NaN
51,Virgin Islands,2579,NaN,NaN,NaN,NaN
52,Guam,7727,NaN,NaN,NaN,NaN
53,West Virginia,129854,1882,1519,1249,1061
54,Northern Mariana Islands,143,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
