,State,606,612,619,626,633,640,647
0,Washington,NaN,24155,25324,26509,26691,26425,25906
1,Illinois,NaN,18430,24568,33119,42549,50323,55042
2,California,NaN,84379,102295,120282,133801,141274,143286
3,Arizona,NaN,28512,28595,27424,25829,25025,24874
4,Massachusetts,NaN,5166,4889,4964,5172,5485,5831
5,Wisconsin,NaN,17378,20462,24444,28931,33484,37453
6,Texas,NaN,70939,64112,58615,52144,46395,42052
7,Nebraska,NaN,13390,15685,17656,19377,20817,21722
8,Utah,NaN,20676,24148,27316,28323,28189,27692
9,Oregon,NaN,14369,16006,17397,18113,18429,18283
10,Florida,NaN,92153,81931,72907,62276,53236,46776
11,New York,NaN,86683,108440,126851,132624,132559,131544
12,Rhode Island,NaN,1307,1354,1392,1425,1475,1519
13,Georgia,NaN,52692,52795,50751,46996,42842,38660
14,New Hampshire,NaN,4379,5036,5649,5913,6135,6368
15,North Carolina,NaN,56349,54702,51162,45723,40666,36485
16,New Jersey,NaN,14767,18054,21356,24555,27567,29706
17,Colorado,NaN,30524,36861,42256,48054,53075,55437
18,Maryland,NaN,11725,13002,14680,16655,18815,20916
19,Nevada,NaN,6383,6531,6611,6098,5417,4847
20,Tennessee,NaN,38342,35812,32615,29258,26343,23904
21,Hawaii,NaN,6098,6760,7482,7843,8049,8236
22,Indiana,NaN,32134,32776,32779,30977,28646,26389
23,Kentucky,NaN,33754,35757,36278,34306,31558,28517
24,Minnesota,NaN,20877,24394,27629,31089,34797,38295
25,Oklahoma,NaN,19381,19433,19271,18680,18088,17586
26,Pennsylvania,NaN,34357,33634,35975,40448,43791,43962
27,South Carolina,NaN,23969,22761,20803,18436,16400,14743
28,District of Columbia,NaN,2004,2284,2483,2546,2538,2493
29,Kansas,NaN,15593,15715,15586,15212,14405,13314
30,Missouri,NaN,25882,26485,26602,26066,25223,24276
31,Vermont,NaN,1707,2109,2496,2760,2965,3140
32,Virginia,NaN,33896,37362,39960,40377,39940,39233
33,Connecticut,NaN,5865,7691,10014,12249,13985,15009
34,Iowa,NaN,17983,18560,18861,19045,19148,19057
35,Louisiana,NaN,5922,5045,4420,3900,3429,3003
36,Ohio,NaN,60600,68650,71851,71092,68690,64683
37,Michigan,NaN,47640,60273,68823,72035,72216,69711
38,South Dakota,NaN,3948,4670,5312,5663,5790,5771
39,Arkansas,NaN,8543,8112,7502,6754,5998,5324
40,Delaware,NaN,2811,3219,3606,3827,4010,4182
41,Mississippi,NaN,7827,6561,5518,4642,3944,3396
42,New Mexico,NaN,3840,4218,4631,4890,4907,4736
43,North Dakota,NaN,3041,3311,3493,3705,3956,4189
44,Wyoming,NaN,5267,5569,5721,5557,5298,5054
45,Alaska,NaN,8067,11877,16292,20054,23073,25131
46,Maine,NaN,6645,8005,9333,10556,11711,12552
47,Alabama,NaN,25060,24441,23348,21740,19930,18013
48,Idaho,NaN,11118,12197,12932,13290,13327,13061
49,Montana,NaN,9390,10037,9922,9001,7981,7126
50,Puerto Rico,NaN,4032,4210,4697,5417,6135,6614
51,Virgin Islands,NaN,138,133,133,130,129,131
52,Guam,NaN,460,408,366,315,265,225
53,West Virginia,NaN,12612,12723,12459,11885,11224,10495
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
