,State,767,773,780,787,794,801,808
0,Washington,NaN,11749,8100,5362,4180,3244,2897
1,Illinois,NaN,10062,8568,7127,6368,6111,5980
2,California,NaN,67553,48599,32404,24214,17664,15509
3,Arizona,NaN,2310,1522,1041,840,802,787
4,Massachusetts,NaN,3467,3216,2984,3071,3694,4550
5,Wisconsin,NaN,7988,5948,4261,2839,2374,1983
6,Texas,NaN,4797,2727,1675,1205,886,853
7,Nebraska,NaN,2084,1630,1095,889,709,614
8,Utah,NaN,1438,947,675,529,418,352
9,Oregon,NaN,5321,3495,1914,1338,862,799
10,Florida,NaN,6178,4207,2686,1855,1434,1351
11,New York,NaN,13435,14765,20114,28981,41862,49710
12,Rhode Island,NaN,1050,847,714,611,640,772
13,Georgia,NaN,1773,1196,929,773,746,818
14,New Hampshire,NaN,1066,757,531,478,484,585
15,North Carolina,NaN,8194,5453,4119,3571,3100,2768
16,New Jersey,NaN,5694,5743,6501,8659,10309,13696
17,Colorado,NaN,3189,2430,2093,1882,1890,2189
18,Maryland,NaN,1792,1495,1357,1516,1799,2301
19,Nevada,NaN,1610,1162,1016,875,734,725
20,Tennessee,NaN,20914,14109,9835,6574,4724,3663
21,Hawaii,NaN,1543,1113,720,545,396,314
22,Indiana,NaN,7846,6166,5308,4288,3522,3692
23,Kentucky,NaN,7381,4855,3506,2476,2098,1933
24,Minnesota,NaN,9314,6387,5061,3992,3570,3433
25,Oklahoma,NaN,4907,2853,1406,767,502,381
26,Pennsylvania,NaN,6604,6425,5769,5458,6433,7502
27,South Carolina,NaN,3492,2229,1736,1529,1410,1466
28,District of Columbia,NaN,249,225,259,316,399,514
29,Kansas,NaN,1684,1001,553,327,245,190
30,Missouri,NaN,2401,1480,676,424,285,255
31,Vermont,NaN,465,327,253,216,213,239
32,Virginia,NaN,2813,1948,1550,1360,1444,1834
33,Connecticut,NaN,1557,1664,2006,2618,3390,4453
34,Iowa,NaN,3701,2472,1588,1005,785,686
35,Louisiana,NaN,1655,1147,850,745,699,710
36,Ohio,NaN,10663,8671,7962,6748,6415,6397
37,Michigan,NaN,7543,6738,7080,8228,8345,9052
38,South Dakota,NaN,590,388,242,161,125,106
39,Arkansas,NaN,4057,2576,1587,901,624,454
40,Delaware,NaN,818,667,553,620,698,690
41,Mississippi,NaN,3208,2073,1454,1083,874,840
42,New Mexico,NaN,1693,1060,835,675,601,546
43,North Dakota,NaN,905,600,373,311,249,234
44,Wyoming,NaN,780,518,330,209,151,127
45,Alaska,NaN,1012,569,306,132,67,40
46,Maine,NaN,6457,5112,4282,2725,1697,1366
47,Alabama,NaN,3138,2055,1469,1120,885,834
48,Idaho,NaN,3894,2278,1342,940,698,536
49,Montana,NaN,1063,659,316,144,93,67
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4247,3250,2177,1696,1299,1233
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
