,State,529,535,542,549,556,563,570
0,Washington,NaN,1388,1153,997,924,902,848
1,Illinois,NaN,1074,913,862,905,1019,1144
2,California,NaN,2483,1948,1711,1896,2531,2986
3,Arizona,NaN,5455,4575,3990,3765,3710,3644
4,Massachusetts,NaN,225,168,132,109,93,82
5,Wisconsin,NaN,1097,932,803,729,686,666
6,Texas,NaN,6546,5633,5023,4781,4770,4667
7,Nebraska,NaN,218,172,144,134,137,145
8,Utah,NaN,2237,2003,1854,1828,1882,1995
9,Oregon,NaN,749,697,724,835,1013,1189
10,Florida,NaN,5745,4333,3265,2583,2118,1711
11,New York,NaN,1175,1152,1248,1472,1772,1944
12,Rhode Island,NaN,93,75,65,60,60,60
13,Georgia,NaN,4280,4302,4269,4317,4507,4707
14,New Hampshire,NaN,90,69,54,45,38,35
15,North Carolina,NaN,4158,4244,4403,4674,4887,5086
16,New Jersey,NaN,324,307,327,406,578,836
17,Colorado,NaN,1308,1198,1196,1316,1542,1841
18,Maryland,NaN,865,1168,1650,2219,2616,2464
19,Nevada,NaN,2107,2364,2808,3478,4309,4957
20,Tennessee,NaN,2778,2648,2567,2598,2718,2849
21,Hawaii,NaN,126,127,149,187,231,240
22,Indiana,NaN,3486,3350,3413,3707,4191,4656
23,Kentucky,NaN,889,969,1166,1507,1938,2264
24,Minnesota,NaN,733,615,554,544,562,547
25,Oklahoma,NaN,1661,1561,1504,1539,1656,1735
26,Pennsylvania,NaN,872,730,652,619,608,622
27,South Carolina,NaN,1473,1510,1644,1894,2152,2265
28,District of Columbia,NaN,16,12,11,13,18,29
29,Kansas,NaN,1156,990,892,868,898,939
30,Missouri,NaN,6078,7121,8567,9897,10780,11653
31,Vermont,NaN,11,8,6,5,4,4
32,Virginia,NaN,1235,1141,1080,1069,1087,1158
33,Connecticut,NaN,322,315,340,413,571,769
34,Iowa,NaN,496,410,361,347,360,380
35,Louisiana,NaN,5276,5541,6002,6928,8301,9531
36,Ohio,NaN,2231,2390,2878,3806,4870,5346
37,Michigan,NaN,971,874,1003,1469,2368,3309
38,South Dakota,NaN,58,47,39,35,32,31
39,Arkansas,NaN,2904,2880,2947,3149,3417,3597
40,Delaware,NaN,174,158,147,143,145,148
41,Mississippi,NaN,1887,1816,1759,1782,1868,1933
42,New Mexico,NaN,427,417,453,541,641,654
43,North Dakota,NaN,230,192,166,153,149,147
44,Wyoming,NaN,738,694,686,726,798,839
45,Alaska,NaN,213,189,174,170,174,178
46,Maine,NaN,86,72,66,67,75,85
47,Alabama,NaN,2867,3253,3716,4070,4464,4732
48,Idaho,NaN,951,904,872,891,950,989
49,Montana,NaN,402,355,320,303,292,288
50,Puerto Rico,NaN,684,836,1105,1564,2290,3158
51,Virgin Islands,NaN,97,106,120,141,169,185
52,Guam,NaN,73,93,123,166,207,233
53,West Virginia,NaN,668,684,787,984,1122,1034
54,Northern Mariana Islands,NaN,1,1,1,1,1,1
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
