,State,473,479,486,493,500,507,514
0,Washington,NaN,10433,12225,13681,14202,12858,9201
1,Illinois,NaN,16265,12209,9254,6953,5010,3086
2,California,NaN,11538,13093,14590,15510,14580,10675
3,Arizona,NaN,5119,6444,7815,8764,8538,6713
4,Massachusetts,NaN,6538,4974,3979,3175,2364,1430
5,Wisconsin,NaN,7371,7684,7722,6996,5424,3400
6,Texas,NaN,16957,17560,17441,16150,13607,9527
7,Nebraska,NaN,1702,1359,1150,973,760,472
8,Utah,NaN,1960,2204,2407,2417,2038,1321
9,Oregon,NaN,5426,5503,5692,5807,5413,3861
10,Florida,NaN,24774,24182,23945,22529,19115,13699
11,New York,NaN,14992,11580,9204,7294,5582,4035
12,Rhode Island,NaN,1840,1373,1058,811,585,347
13,Georgia,NaN,6360,6558,6481,5888,5042,3740
14,New Hampshire,NaN,1230,1147,1055,911,713,473
15,North Carolina,NaN,13549,14956,15502,14941,12837,8938
16,New Jersey,NaN,6041,4067,2941,2227,1654,1017
17,Colorado,NaN,9613,8823,8196,7323,5838,3638
18,Maryland,NaN,5772,4999,4264,3544,2770,1863
19,Nevada,NaN,3026,3420,3610,3374,2714,1810
20,Tennessee,NaN,5189,4067,3638,3487,3153,2314
21,Hawaii,NaN,713,712,738,745,699,573
22,Indiana,NaN,8451,9174,10267,11218,10568,7232
23,Kentucky,NaN,2949,2581,2257,1954,1538,929
24,Minnesota,NaN,10488,9385,8392,7287,5779,3657
25,Oklahoma,NaN,2466,2385,2350,2267,2031,1438
26,Pennsylvania,NaN,16577,14175,12148,9935,7309,4233
27,South Carolina,NaN,5463,5263,5063,4810,4309,3257
28,District of Columbia,NaN,330,274,227,187,146,94
29,Kansas,NaN,960,839,763,710,610,392
30,Missouri,NaN,2251,1870,1636,1441,1201,824
31,Vermont,NaN,286,236,199,169,132,77
32,Virginia,NaN,8087,7191,6142,5061,3835,2417
33,Connecticut,NaN,3308,2537,2015,1642,1296,839
34,Iowa,NaN,2796,2286,1893,1559,1233,856
35,Louisiana,NaN,2697,2594,2504,2379,2147,1828
36,Ohio,NaN,8898,8232,7700,6998,5888,4238
37,Michigan,NaN,22266,17020,13075,9882,7050,4280
38,South Dakota,NaN,678,460,315,215,142,81
39,Arkansas,NaN,1321,1358,1443,1548,1568,1294
40,Delaware,NaN,1101,849,655,505,370,237
41,Mississippi,NaN,1393,1266,1201,1143,1007,737
42,New Mexico,NaN,1500,1476,1517,1554,1473,1083
43,North Dakota,NaN,837,706,593,482,362,215
44,Wyoming,NaN,716,732,764,749,640,448
45,Alaska,NaN,882,860,817,755,634,427
46,Maine,NaN,1713,1665,1602,1471,1211,777
47,Alabama,NaN,2542,2596,2616,2550,2385,2045
48,Idaho,NaN,1568,1462,1371,1232,1023,713
49,Montana,NaN,1211,1085,973,820,633,437
50,Puerto Rico,NaN,3514,3355,3243,3040,2653,2109
51,Virgin Islands,NaN,54,63,71,73,69,62
52,Guam,NaN,62,61,61,60,56,48
53,West Virginia,NaN,2178,2012,1804,1531,1198,800
54,Northern Mariana Islands,NaN,3,3,2,2,2,1
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
