,State,739,745,752,759,766
0,Washington,1294497,139697,120631,89388,53279
1,Illinois,2897174,105977,44783,17661,6889
2,California,8384039,533551,372379,243848,135756
3,Arizona,1858385,65522,14497,3248,667
4,Massachusetts,1598451,13435,3216,802,208
5,Wisconsin,1503420,122335,104493,90606,57918
6,Texas,6224480,136087,34783,7116,1729
7,Nebraska,435358,47764,46003,38594,26329
8,Utah,875251,69012,67855,48047,25711
9,Oregon,620652,66356,58171,41312,26970
10,Florida,5522206,137570,49358,16970,5658
11,New York,4797903,36988,11121,3915,1345
12,Rhode Island,341407,9978,3364,1066,360
13,Georgia,2346518,48658,12902,3126,813
14,New Hampshire,272492,18165,6997,2368,895
15,North Carolina,2374866,216065,154240,88542,45724
16,New Jersey,2109783,53725,23729,10311,4889
17,Colorado,1240361,61623,30921,14713,7694
18,Maryland,954212,24799,10766,4530,1868
19,Nevada,648088,46643,31666,18036,8317
20,Tennessee,1771783,206819,172211,109556,56548
21,Hawaii,217775,8841,4032,1838,784
22,Indiana,1604072,102333,76004,48003,24801
23,Kentucky,1140887,117580,91150,53381,23910
24,Minnesota,1309665,177587,167079,120612,65189
25,Oklahoma,963655,132538,92911,47457,21281
26,Pennsylvania,2656587,81165,31017,10064,3656
27,South Carolina,1355116,88761,43644,16550,5903
28,District of Columbia,129817,862,264,81,32
29,Kansas,723110,42927,19407,6709,2443
30,Missouri,1330584,37728,10867,2997,888
31,Vermont,104160,7120,3890,2057,791
32,Virginia,1525603,48388,15708,4126,1096
33,Connecticut,696070,12081,3820,1325,523
34,Iowa,712288,73504,69602,45897,25694
35,Louisiana,1105273,28348,12083,3827,1174
36,Ohio,2576245,145955,91299,54443,29983
37,Michigan,2235180,76655,24731,7574,2551
38,South Dakota,225383,10139,5094,1945,625
39,Arkansas,768061,65243,47202,26284,14708
40,Delaware,247638,10998,6050,3008,1558
41,Mississippi,717666,46511,28093,12753,5080
42,New Mexico,470513,53859,34170,16103,6336
43,North Dakota,223362,23055,18945,12315,5982
44,Wyoming,144526,12629,12144,9358,4854
45,Alaska,212396,27557,23016,12700,6079
46,Maine,174225,16152,15759,14597,11583
47,Alabama,1212798,85294,47410,18101,7103
48,Idaho,377721,45298,49437,42445,26978
49,Montana,238801,32257,31340,20553,9706
50,Puerto Rico,457057,NaN,NaN,NaN,NaN
51,Virgin Islands,14846,NaN,NaN,NaN,NaN
52,Guam,31804,NaN,NaN,NaN,NaN
53,West Virginia,445061,35993,21566,13421,7446
54,Northern Mariana Islands,4864,NaN,NaN,NaN,NaN
55,American Samoa,18,NaN,NaN,NaN,NaN
