,State,753,759,766,773,780
0,Washington,1410596,15330,7127,3250,1497
1,Illinois,2987502,8444,3549,1437,696
2,California,8809229,68013,29236,13195,6240
3,Arizona,1950483,3017,722,182,49
4,Massachusetts,1648656,979,299,101,37
5,Wisconsin,1553551,12095,6320,2997,1601
6,Texas,6517733,4139,992,236,59
7,Nebraska,450661,4051,2250,1139,594
8,Utah,910900,3000,1149,420,185
9,Oregon,674500,6965,3112,1372,662
10,Florida,5776333,7352,2127,634,235
11,New York,4886180,1888,663,269,118
12,Rhode Island,351844,832,287,105,40
13,Georgia,2434131,1945,465,133,45
14,New Hampshire,288191,1306,483,195,86
15,North Carolina,2525734,16194,6430,2539,1036
16,New Jersey,2145147,3720,1668,684,342
17,Colorado,1288600,3862,1396,575,223
18,Maryland,970307,1167,495,238,126
19,Nevada,673322,1819,647,243,90
20,Tennessee,1965983,35070,16400,7343,3564
21,Hawaii,231510,1439,588,231,97
22,Indiana,1664353,9782,4339,2210,1141
23,Kentucky,1232297,12889,5948,2720,1296
24,Minnesota,1388401,15460,7031,3314,1646
25,Oklahoma,1006846,14100,5749,2301,920
26,Pennsylvania,2724802,4378,1556,629,263
27,South Carolina,1431067,6798,2294,754,297
28,District of Columbia,132820,50,18,7,3
29,Kansas,749850,3071,1085,390,143
30,Missouri,1379156,2751,941,315,113
31,Vermont,108969,400,156,66,29
32,Virginia,1602677,3273,1032,333,119
33,Connecticut,712884,684,244,91,41
34,Iowa,739566,7537,3076,1247,550
35,Louisiana,1149234,1852,588,211,85
36,Ohio,2632336,10400,5030,2641,1349
37,Michigan,2324854,8344,3250,1206,521
38,South Dakota,232725,735,282,105,46
39,Arkansas,806877,7193,3284,1630,732
40,Delaware,253534,849,420,204,105
41,Mississippi,776717,4930,2105,820,385
42,New Mexico,500516,3440,1306,480,198
43,North Dakota,234875,1412,548,206,90
44,Wyoming,152581,1488,610,240,106
45,Alaska,232102,2958,1218,531,215
46,Maine,187697,5112,3528,2380,1685
47,Alabama,1263072,6751,2385,858,359
48,Idaho,403137,5577,3001,1375,633
49,Montana,256630,1908,631,233,92
50,Puerto Rico,469285,NaN,NaN,NaN,NaN
51,Virgin Islands,15182,NaN,NaN,NaN,NaN
52,Guam,39985,NaN,NaN,NaN,NaN
53,West Virginia,476060,5888,3023,1636,908
54,Northern Mariana Islands,7530,NaN,NaN,NaN,NaN
55,American Samoa,18,NaN,NaN,NaN,NaN
