,State,599,605,612,619,626,633,640
0,Washington,NaN,21541,22954,25543,29088,32291,35362
1,Illinois,NaN,15296,16670,19369,23272,27918,32958
2,California,NaN,54466,61293,69840,79970,92607,109985
3,Arizona,NaN,24681,25999,27444,28792,30302,30705
4,Massachusetts,NaN,3903,2677,2083,1785,1688,1682
5,Wisconsin,NaN,14613,17335,21494,26718,35634,43142
6,Texas,NaN,96444,88499,79993,70792,60724,52354
7,Nebraska,NaN,10958,13360,15647,17305,17267,16686
8,Utah,NaN,16301,20891,25070,28118,27252,25619
9,Oregon,NaN,11030,10817,11039,11429,12430,13219
10,Florida,NaN,107219,95007,84913,75529,62588,51468
11,New York,NaN,64995,90702,115862,131012,124823,112851
12,Rhode Island,NaN,1024,1021,1099,1225,1459,1764
13,Georgia,NaN,56320,58803,59368,56775,49394,41139
14,New Hampshire,NaN,5180,5926,6586,7050,6936,6517
15,North Carolina,NaN,54062,52353,49231,45412,40587,35924
16,New Jersey,NaN,18430,18186,18666,19838,21298,22085
17,Colorado,NaN,18199,18587,18727,18509,17841,17167
18,Maryland,NaN,8685,11260,14978,19739,23039,24733
19,Nevada,NaN,7263,7516,8012,8405,8534,8519
20,Tennessee,NaN,39348,33193,28055,23708,20489,18050
21,Hawaii,NaN,6673,7843,9215,10644,11405,11728
22,Indiana,NaN,33830,38848,42049,42376,39718,36716
23,Kentucky,NaN,34898,34975,35093,34297,32032,29040
24,Minnesota,NaN,22010,29414,36042,39728,42143,44290
25,Oklahoma,NaN,19195,19700,19969,19879,19513,19090
26,Pennsylvania,NaN,44929,49832,53080,54022,56763,58630
27,South Carolina,NaN,27259,23307,20097,17529,15826,14462
28,District of Columbia,NaN,2061,2492,2803,3003,2956,2845
29,Kansas,NaN,13672,14181,14395,14243,13645,12838
30,Missouri,NaN,21684,22475,22638,22105,20190,17966
31,Vermont,NaN,1699,1842,2110,2436,2818,3160
32,Virginia,NaN,36235,43625,51406,58549,60160,57803
33,Connecticut,NaN,5938,7945,9339,9948,10776,12390
34,Iowa,NaN,10869,9982,9501,9206,9945,11091
35,Louisiana,NaN,6693,4771,3527,2693,2293,2100
36,Ohio,NaN,48412,56893,61270,61505,63584,66254
37,Michigan,NaN,33542,43732,51773,53491,53594,55145
38,South Dakota,NaN,2367,3154,4093,5097,5870,6303
39,Arkansas,NaN,9743,8775,8015,7273,6655,6196
40,Delaware,NaN,2498,2931,3397,3759,3980,4098
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,3770,3736,3771,3788,3629,3403
43,North Dakota,NaN,1506,1830,2163,2483,2995,3588
44,Wyoming,NaN,4174,4163,4097,3990,3888,3825
45,Alaska,NaN,5908,8831,12523,16546,19836,22147
46,Maine,NaN,5477,7273,9280,11149,12195,13362
47,Alabama,NaN,28247,27325,25749,23410,20846,18721
48,Idaho,NaN,9577,11800,13852,15195,15557,15598
49,Montana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,Puerto Rico,NaN,5536,6472,7866,9103,9766,9590
51,Virgin Islands,NaN,133,144,166,195,211,212
52,Guam,NaN,516,416,341,280,214,158
53,West Virginia,NaN,10130,11083,11825,11953,11604,11251
54,Northern Mariana Islands,NaN,0,0,0,0,0,0
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
