,State,823,829,836,843,850,857,864,871,878
0,Washington,NaN,4589,5732,5757,5359,4583,4400,4421,5530
1,Illinois,NaN,10044,10632,9006,6286,5291,4514,4532,4130
2,California,NaN,21241,24466,29449,31022,40285,51635,57367,66524
3,Arizona,NaN,5171,6898,8958,10036,11961,13707,16383,16668
4,Massachusetts,NaN,7687,7922,6545,4613,3353,2765,2516,2681
5,Wisconsin,NaN,4730,5027,5343,4564,4376,4772,4293,3712
6,Texas,NaN,12360,22204,36698,45788,58152,64135,63456,62935
7,Nebraska,NaN,1155,1287,1257,1213,1111,1166,1260,1026
8,Utah,NaN,1308,1584,2184,2264,2685,2407,3188,3846
9,Oregon,NaN,1951,2721,2454,1941,1725,1812,1878,1956
10,Florida,NaN,11278,19659,24806,20299,14994,13645,17347,31804
11,New York,NaN,36697,30849,24289,14610,9715,7214,5987,6366
12,Rhode Island,NaN,1760,1793,1487,1145,961,921,858,765
13,Georgia,NaN,3566,5487,7363,7883,9778,8961,10478,13327
14,New Hampshire,NaN,1610,1618,1413,1088,974,880,836,693
15,North Carolina,NaN,8292,9332,9361,8757,8619,8694,9441,9858
16,New Jersey,NaN,15678,13852,11636,8263,6852,6014,5653,4369
17,Colorado,NaN,6009,6746,6520,5003,3640,3244,2958,2960
18,Maryland,NaN,5438,5625,5801,4464,4386,4584,4635,4289
19,Nevada,NaN,1802,2035,2265,2226,2153,2379,3044,3532
20,Tennessee,NaN,4404,4956,5560,4689,4386,4256,4662,6340
21,Hawaii,NaN,597,852,1025,950,904,883,1008,1398
22,Indiana,NaN,6639,7747,7394,5661,4904,4816,4867,5056
23,Kentucky,NaN,4929,6150,7120,7607,8497,9036,9153,6512
24,Minnesota,NaN,4618,4611,4951,4367,4385,4777,4668,3671
25,Oklahoma,NaN,827,1165,1286,1341,1227,1421,1878,2799
26,Pennsylvania,NaN,12587,13698,13204,10491,8394,7017,6258,6089
27,South Carolina,NaN,5795,8530,9798,9833,11314,11873,13242,12730
28,District of Columbia,NaN,894,905,797,590,570,534,554,466
29,Kansas,NaN,836,1237,1595,1683,1787,1957,2400,2690
30,Missouri,NaN,1492,2175,2666,2626,2497,2387,3053,5491
31,Vermont,NaN,1133,1120,980,606,506,466,425,356
32,Virginia,NaN,10452,10886,11034,9586,9261,8875,8473,7864
33,Connecticut,NaN,5355,5052,3903,2374,1774,1474,1385,1254
34,Iowa,NaN,2165,2705,2743,2263,2256,2251,2420,2439
35,Louisiana,NaN,2936,3531,4066,3785,3107,3226,3406,4308
36,Ohio,NaN,13756,14872,15382,13698,12913,11791,11866,11756
37,Michigan,NaN,9092,8311,7295,4810,3778,2917,2704,2470
38,South Dakota,NaN,413,561,667,515,449,429,452,461
39,Arkansas,NaN,1150,1603,1863,1733,1817,1751,2312,3565
40,Delaware,NaN,1123,1202,1098,797,694,675,654,647
41,Mississippi,NaN,2513,3208,3487,2766,3135,3146,3481,4136
42,New Mexico,NaN,1712,2336,2699,3154,2869,3424,4541,4340
43,North Dakota,NaN,375,455,501,404,364,367,373,367
44,Wyoming,NaN,366,430,493,465,460,531,560,526
45,Alaska,NaN,366,593,613,412,271,241,272,497
46,Maine,NaN,2232,2590,2323,1717,1261,1125,1046,1021
47,Alabama,NaN,5597,6978,9442,9245,11114,11435,11032,8277
48,Idaho,NaN,1246,1376,1438,1252,1157,1262,1401,1637
49,Montana,NaN,616,862,925,666,579,630,717,1000
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4222,4780,4282,3155,2768,2736,2714,2899
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
