,State,347,353,360,367,374
0,Washington,3459,91,80,59,37
1,Illinois,18322,689,586,603,678
2,California,26638,1465,1478,1501,1523
3,Arizona,9061,476,503,598,693
4,Massachusetts,12610,332,299,403,508
5,Wisconsin,5261,192,140,105,115
6,Texas,28430,1325,1480,2050,2921
7,Nebraska,1672,49,45,57,105
8,Utah,1301,73,65,75,117
9,Oregon,1500,92,67,49,34
10,Florida,21987,484,466,560,664
11,New York,38415,692,675,707,768
12,Rhode Island,1777,50,36,22,12
13,Georgia,10964,196,184,125,34
14,New Hampshire,780,19,14,12,6
15,North Carolina,6910,182,170,111,36
16,New Jersey,19208,366,313,228,174
17,Colorado,4934,129,111,84,40
18,Maryland,5994,215,182,124,84
19,Nevada,3180,145,120,141,138
20,Tennessee,7025,412,265,238,241
21,Hawaii,289,14,9,35,91
22,Indiana,8475,234,187,133,64
23,Kentucky,2723,74,58,27,7
24,Minnesota,5489,135,95,67,111
25,Oklahoma,2547,38,32,20,14
26,Pennsylvania,16230,1146,1028,1021,1216
27,South Carolina,5469,232,194,130,75
28,District of Columbia,794,21,21,15,10
29,Kansas,2872,179,182,278,385
30,Missouri,5736,224,189,196,178
31,Vermont,140,7,7,1,0
32,Virginia,5124,185,151,91,34
33,Connecticut,6099,173,276,430,645
34,Iowa,3946,64,47,31,5
35,Louisiana,7537,159,147,134,191
36,Ohio,9076,162,122,77,32
37,Michigan,13306,358,269,252,375
38,South Dakota,1513,22,14,9,4
39,Arkansas,3749,268,219,140,138
40,Delaware,930,28,26,19,7
41,Mississippi,4871,243,220,139,46
42,New Mexico,2551,138,107,78,37
43,North Dakota,1310,9,0,0,0
44,Wyoming,438,0,0,0,0
45,Alaska,215,7,6,0,0
46,Maine,359,52,48,25,14
47,Alabama,4873,216,183,126,67
48,Idaho,1448,64,52,32,15
49,Montana,972,5,0,0,0
50,Puerto Rico,1545,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,122,NaN,NaN,NaN,NaN
53,West Virginia,1376,64,52,28,2
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
