,State,313,318,325,332,339
0,Washington,2774,117,176,148,139
1,Illinois,12985,931,1047,1069,1077
2,California,19173,583,883,756,719
3,Arizona,6639,195,304,248,230
4,Massachusetts,10748,234,319,290,281
5,Wisconsin,3494,369,520,489,477
6,Texas,21896,921,1023,1018,1015
7,Nebraska,1018,110,133,130,130
8,Utah,871,98,127,117,114
9,Oregon,912,86,103,103,104
10,Florida,18597,575,811,730,705
11,New York,34605,312,492,428,408
12,Rhode Island,1373,62,78,74,73
13,Georgia,9452,219,314,228,213
14,New Hampshire,526,20,35,29,27
15,North Carolina,5261,236,308,270,258
16,New Jersey,16993,231,331,314,308
17,Colorado,3037,234,311,299,295
18,Maryland,4641,192,242,243,244
19,Nevada,2144,137,182,170,166
20,Tennessee,4602,309,376,363,356
21,Hawaii,244,11,9,12,13
22,Indiana,5723,419,567,524,509
23,Kentucky,1908,139,191,172,166
24,Minnesota,3652,400,625,550,526
25,Oklahoma,1743,128,178,154,147
26,Pennsylvania,10335,555,757,726,715
27,South Carolina,4381,107,146,128,122
28,District of Columbia,680,NaN,NaN,NaN,NaN
29,Kansas,1560,132,151,142,139
30,Missouri,3861,223,268,278,279
31,Vermont,69,5,10,8,8
32,Virginia,4062,147,204,191,187
33,Connecticut,5020,129,177,170,167
34,Iowa,2426,216,270,265,262
35,Louisiana,6420,162,212,194,189
36,Ohio,6429,456,683,603,579
37,Michigan,9564,605,780,767,761
38,South Dakota,946,137,146,152,154
39,Arkansas,2502,135,170,156,151
40,Delaware,772,28,45,38,36
41,Mississippi,3807,136,150,152,152
42,New Mexico,1568,172,208,206,206
43,North Dakota,933,91,104,94,90
44,Wyoming,215,49,62,56,55
45,Alaska,121,23,34,30,29
46,Maine,194,17,20,20,20
47,Alabama,3578,144,194,180,174
48,Idaho,929,86,108,101,99
49,Montana,681,82,96,87,84
50,Puerto Rico,1106,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,112,NaN,NaN,NaN,NaN
53,West Virginia,735,87,106,100,98
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
