,State,306,311,318,325,332
0,Washington,2655,125,134,125,132
1,Illinois,12111,969,1068,1296,1483
2,California,18753,569,619,554,580
3,Arizona,6464,203,237,209,215
4,Massachusetts,10531,228,253,231,239
5,Wisconsin,3158,436,465,422,442
6,Texas,21049,1035,1083,1330,1490
7,Nebraska,934,136,150,172,195
8,Utah,797,104,112,106,114
9,Oregon,826,65,71,66,70
10,Florida,18085,578,625,579,605
11,New York,34339,283,359,374,417
12,Rhode Island,1309,56,62,55,58
13,Georgia,9215,294,337,294,276
14,New Hampshire,512,20,27,18,18
15,North Carolina,5039,255,269,226,219
16,New Jersey,16772,238,277,297,335
17,Colorado,2810,279,345,392,450
18,Maryland,4448,154,178,189,211
19,Nevada,2023,119,140,152,171
20,Tennessee,4301,406,417,478,527
21,Hawaii,233,8,8,9,10
22,Indiana,5332,466,520,508,547
23,Kentucky,1792,156,172,163,174
24,Minnesota,3321,439,530,521,576
25,Oklahoma,1649,143,143,118,117
26,Pennsylvania,9846,543,623,748,861
27,South Carolina,4288,151,158,157,164
28,District of Columbia,672,NaN,NaN,NaN,NaN
29,Kansas,1456,143,158,181,202
30,Missouri,3580,233,259,212,206
31,Vermont,63,5,10,6,7
32,Virginia,3942,146,169,180,200
33,Connecticut,4871,121,135,134,147
34,Iowa,2222,231,263,290,324
35,Louisiana,6284,165,183,165,173
36,Ohio,6020,396,494,436,470
37,Michigan,8940,572,705,787,892
38,South Dakota,819,181,185,239,274
39,Arkansas,2387,171,164,162,166
40,Delaware,752,21,26,7,4
41,Mississippi,3676,144,145,155,166
42,New Mexico,1400,181,198,231,263
43,North Dakota,852,120,126,134,143
44,Wyoming,202,49,52,47,49
45,Alaska,103,16,21,6,3
46,Maine,177,15,22,22,26
47,Alabama,3459,202,227,278,314
48,Idaho,866,100,103,114,125
49,Montana,614,89,90,79,77
50,Puerto Rico,1032,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,103,NaN,NaN,NaN,NaN
53,West Virginia,667,90,107,123,139
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
