,State,326,332,339,346,353,360,367
0,Washington,202063,25966,34119,38342,38386,36044,32274
1,Illinois,848904,60018,57293,54964,52019,47193,41526
2,California,1585378,260988,324213,343178,313838,261036,204138
3,Arizona,408442,43590,47094,48062,45335,40172,33963
4,Massachusetts,290578,36571,39012,39014,36575,32224,26954
5,Wisconsin,468956,23201,23219,23255,22414,20632,18421
6,Texas,1481899,92289,99672,103350,101339,95646,88031
7,Nebraska,148861,7442,5172,4073,3666,3398,3155
8,Utah,233904,13451,12462,11864,11397,10859,10228
9,Oregon,93853,9131,8266,7829,7567,7270,6922
10,Florida,1125931,70842,76599,78739,77337,73127,66841
11,New York,774767,71491,69570,67574,65252,60826,55464
12,Rhode Island,70818,6895,6801,6509,5975,5096,4122
13,Georgia,542838,39080,43340,44860,43664,40431,35864
14,New Hampshire,30956,6714,7629,7886,7638,6930,6050
15,North Carolina,436595,45005,50243,52428,50757,46563,41243
16,New Jersey,400650,35946,36050,35386,33525,30473,26530
17,Colorado,288193,26815,24687,23271,21947,20161,17920
18,Maryland,234647,21353,22429,22868,22434,21050,19276
19,Nevada,186833,16195,16436,16383,15589,13884,11866
20,Tennessee,454305,39414,41556,41653,39474,35265,29896
21,Hawaii,19588,762,885,960,983,987,982
22,Indiana,425434,41221,38475,36274,33731,30116,25769
23,Kentucky,223103,21703,21840,21339,20208,18511,16228
24,Minnesota,378823,26641,21292,18545,17204,16076,14462
25,Oklahoma,237668,18563,17513,16642,15977,15009,13725
26,Pennsylvania,495099,74723,73694,70867,66218,59118,51018
27,South Carolina,252206,22117,26308,27845,27064,24450,21043
28,District of Columbia,24874,1697,1346,1179,1129,1106,1050
29,Kansas,188460,15728,15937,15903,15280,14073,12563
30,Missouri,353178,21519,21399,21158,20488,19217,17350
31,Vermont,5753,899,910,933,930,910,863
32,Virginia,281909,31236,39473,43490,42724,39524,35095
33,Connecticut,146761,22190,24179,24709,23312,20420,16780
34,Iowa,256249,10184,9034,8559,8186,7692,7075
35,Louisiana,268613,16884,17578,17866,17057,15659,13735
36,Ohio,562727,68413,73427,75329,73064,66690,59190
37,Michigan,465159,32397,25948,22801,21383,20259,18919
38,South Dakota,91038,3751,3362,3118,2941,2735,2456
39,Arkansas,185702,13149,13513,13351,12706,11534,10047
40,Delaware,45460,6169,6154,6028,5711,5196,4496
41,Mississippi,179447,11735,12241,12212,11697,10596,9225
42,New Mexico,119800,9835,9670,9618,9144,8384,7398
43,North Dakota,87871,2053,1547,1317,1233,1186,1134
44,Wyoming,39360,2716,2212,1956,1830,1708,1546
45,Alaska,41143,3873,4493,4748,4579,4103,3487
46,Maine,15923,2955,3552,3853,3879,3683,3413
47,Alabama,295631,24794,26208,26460,25318,23101,20181
48,Idaho,121179,10381,10305,9954,9271,8166,6807
49,Montana,73303,3796,3469,3333,3169,2978,2709
50,Puerto Rico,62431,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1791,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7079,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,63217,8948,9241,9266,8838,7916,6965
54,Northern Mariana Islands,113,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
