,State,599,605,612,619,626
0,Washington,NaN,203,200,186,165
1,Illinois,NaN,187,189,182,171
2,California,NaN,655,611,534,465
3,Arizona,NaN,203,198,190,178
4,Massachusetts,NaN,71,77,77,76
5,Wisconsin,NaN,95,101,105,99
6,Texas,NaN,1811,1792,1698,1533
7,Nebraska,NaN,7,7,7,12
8,Utah,NaN,52,56,56,49
9,Oregon,NaN,140,131,115,98
10,Florida,NaN,1809,1656,1385,1099
11,New York,NaN,217,212,199,185
12,Rhode Island,NaN,14,14,14,14
13,Georgia,NaN,564,539,471,395
14,New Hampshire,NaN,14,14,14,14
15,North Carolina,NaN,392,396,370,329
16,New Jersey,NaN,104,100,94,86
17,Colorado,NaN,77,84,78,74
18,Maryland,NaN,91,91,89,82
19,Nevada,NaN,132,126,117,108
20,Tennessee,NaN,291,307,298,271
21,Hawaii,NaN,35,35,29,26
22,Indiana,NaN,218,225,215,197
23,Kentucky,NaN,156,154,140,119
24,Minnesota,NaN,45,49,49,43
25,Oklahoma,NaN,188,189,182,162
26,Pennsylvania,NaN,164,179,187,185
27,South Carolina,NaN,390,405,378,332
28,District of Columbia,NaN,0,0,0,0
29,Kansas,NaN,102,102,94,83
30,Missouri,NaN,201,185,165,146
31,Vermont,NaN,7,7,7,7
32,Virginia,NaN,140,151,154,148
33,Connecticut,NaN,35,35,32,28
34,Iowa,NaN,35,41,42,42
35,Louisiana,NaN,179,133,94,66
36,Ohio,NaN,32,44,58,70
37,Michigan,NaN,168,183,193,196
38,South Dakota,NaN,7,7,7,7
39,Arkansas,NaN,162,142,117,94
40,Delaware,NaN,7,7,7,7
41,Mississippi,NaN,254,210,161,123
42,New Mexico,NaN,42,42,37,33
43,North Dakota,NaN,7,7,7,7
44,Wyoming,NaN,21,21,21,21
45,Alaska,NaN,7,7,7,7
46,Maine,NaN,19,21,27,28
47,Alabama,NaN,231,222,201,179
48,Idaho,NaN,78,87,91,87
49,Montana,NaN,21,21,21,21
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,86,101,105,102
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
