,State,424,430,437,444,451
0,Washington,5174,77,78,89,106
1,Illinois,23357,168,173,195,234
2,California,57509,1264,988,830,758
3,Arizona,16745,170,135,107,84
4,Massachusetts,16867,231,241,264,294
5,Wisconsin,7240,68,62,56,56
6,Texas,47346,836,653,550,542
7,Nebraska,2135,14,14,7,7
8,Utah,2062,22,21,15,14
9,Oregon,2363,21,21,21,21
10,Florida,32742,546,490,442,408
11,New York,49426,557,505,444,383
12,Rhode Island,2595,56,56,62,66
13,Georgia,18530,307,236,182,146
14,New Hampshire,1217,14,14,18,23
15,North Carolina,11820,157,139,138,150
16,New Jersey,24174,270,287,306,319
17,Colorado,6073,54,49,49,49
18,Maryland,8170,102,109,120,134
19,Nevada,5172,56,56,56,56
20,Tennessee,11709,100,93,98,104
21,Hawaii,453,7,7,7,7
22,Indiana,12946,106,97,91,93
23,Kentucky,5738,111,93,79,70
24,Minnesota,6850,53,61,73,89
25,Oklahoma,4788,67,46,30,18
26,Pennsylvania,24796,281,304,349,408
27,South Carolina,9007,110,86,73,70
28,District of Columbia,1050,14,14,10,7
29,Kansas,4798,38,29,26,21
30,Missouri,8718,112,122,155,214
31,Vermont,219,4,7,7,7
32,Virginia,10117,238,224,236,268
33,Connecticut,7832,77,77,85,100
34,Iowa,5675,55,49,43,42
35,Louisiana,9988,89,80,76,70
36,Ohio,18524,42,42,35,35
37,Michigan,16906,189,260,373,528
38,South Dakota,1923,7,4,0,0
39,Arkansas,5539,49,37,28,21
40,Delaware,1529,28,28,28,28
41,Mississippi,6956,57,49,50,61
42,New Mexico,3889,48,39,32,27
43,North Dakota,1492,0,0,0,0
44,Wyoming,693,7,5,0,0
45,Alaska,310,7,7,7,7
46,Maine,729,0,0,0,2
47,Alabama,10436,132,115,107,105
48,Idaho,1941,21,22,28,28
49,Montana,1414,7,7,7,7
50,Puerto Rico,2096,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN
53,West Virginia,2606,35,35,39,49
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
