,Region,599,605,612,619,626
0,Belgium,13508,13508,13508,13508,13508
1,Bulgaria,9239,9239,9239,9239,9239
2,Czechia,2620,2620,2620,2620,2620
3,Denmark,3456,3456,3456,3456,3456
4,Germany,73317,73317,73317,73317,73317
5,Estonia,2919,2919,2919,2919,2919
6,Ireland,9840,9840,9840,9840,9840
7,Greece,15206,15206,15206,15206,15206
8,Spain,29706,29706,29706,29706,29706
9,France,69387,69387,69387,69387,69387
10,Croatia,6077,6077,6077,6077,6077
11,Italy,34973,34973,34973,34973,34973
12,Cyprus,1163,1163,1163,1163,1163
13,Latvia,2675,2675,2675,2675,2675
14,Lithuania,5840,5840,5840,5840,5840
15,Luxembourg,530,530,530,530,530
16,Hungary,1692,1692,1692,1692,1692
17,Malta,283,283,283,283,283
18,Netherlands,15356,15356,15356,15356,15356
19,Austria,13125,13125,13125,13125,13125
20,Poland,3165,3165,3165,3165,3165
21,Portugal,8537,8537,8537,8537,8537
22,Romania,14796,14796,14796,14796,14796
23,Slovenia,5867,5867,5867,5867,5867
24,Slovakia,2610,2610,2610,2610,2610
25,Finland,3536,3536,3536,3536,3536
26,Sweden,7492,7492,7492,7492,7492
27,United Kingdom,249212,249212,249212,249212,249212
28,Iceland,215,215,215,215,215
29,Liechtenstein,58,58,58,58,58
30,Norway,8877,8877,8877,8877,8877
31,Switzerland,22362,22362,22362,22362,22362
