,Region,529,535,542,549,556
0,Belgium,4032,4032,4032,4032,4032
1,Bulgaria,503,503,503,503,503
2,Czechia,1045,1045,1045,1045,1045
3,Denmark,2383,2383,2383,2383,2383
4,Germany,3981,3981,3981,3981,3981
5,Estonia,220,220,220,220,220
6,Ireland,3046,3046,3046,3046,3046
7,Greece,5059,5059,5059,5059,5059
8,Spain,51405,51405,51405,51405,51405
9,France,16199,16199,16199,16199,16199
10,Croatia,585,585,585,585,585
11,Italy,5248,5248,5248,5248,5248
12,Cyprus,3237,3237,3237,3237,3237
13,Latvia,421,421,421,421,421
14,Lithuania,214,214,214,214,214
15,Luxembourg,431,431,431,431,431
16,Hungary,287,287,287,287,287
17,Malta,46,46,46,46,46
18,Netherlands,5897,5897,5897,5897,5897
19,Austria,476,476,476,476,476
20,Poland,632,632,632,632,632
21,Portugal,14541,14541,14541,14541,14541
22,Romania,321,321,321,321,321
23,Slovenia,181,181,181,181,181
24,Slovakia,166,166,166,166,166
25,Finland,1379,1379,1379,1379,1379
26,Sweden,1984,1984,1984,1984,1984
27,United Kingdom,171524,171524,171524,171524,171524
28,Iceland,0,0,0,0,0
29,Liechtenstein,10,10,10,10,10
30,Norway,1361,1361,1361,1361,1361
31,Switzerland,827,827,827,827,827
