,Region,431,437,444,451,458
0,Belgium,38122,38122,38122,38122,38122
1,Bulgaria,25290,25290,25290,25290,25290
2,Czechia,51615,51615,51615,51615,51615
3,Denmark,2201,2201,2201,2201,2201
4,Germany,113692,113692,113692,113692,113692
5,Estonia,8710,8710,8710,8710,8710
6,Ireland,4106,4106,4106,4106,4106
7,Greece,16979,16979,16979,16979,16979
8,Spain,42992,42992,42992,42992,42992
9,France,256654,256654,256654,256654,256654
10,Croatia,9096,9096,9096,9096,9096
11,Italy,156122,156122,156122,156122,156122
12,Cyprus,2423,2423,2423,2423,2423
13,Latvia,3567,3567,3567,3567,3567
14,Lithuania,4797,4797,4797,4797,4797
15,Luxembourg,1510,1510,1510,1510,1510
16,Hungary,63808,63808,63808,63808,63808
17,Malta,904,904,904,904,904
18,Netherlands,52435,52435,52435,52435,52435
19,Austria,22346,22346,22346,22346,22346
20,Poland,185025,185025,185025,185025,185025
21,Portugal,2962,2962,2962,2962,2962
22,Romania,39331,39331,39331,39331,39331
23,Slovenia,6531,6531,6531,6531,6531
24,Slovakia,9041,9041,9041,9041,9041
25,Finland,4422,4422,4422,4422,4422
26,Sweden,35746,35746,35746,35746,35746
27,United Kingdom,38227,38227,38227,38227,38227
28,Iceland,66,66,66,66,66
29,Liechtenstein,22,22,22,22,22
30,Norway,6107,6107,6107,6107,6107
31,Switzerland,11608,11608,11608,11608,11608
