,Region,578,584,591,598,605
0,Belgium,13857,13857,13857,13857,13857
1,Bulgaria,8061,8061,8061,8061,8061
2,Czechia,1290,1290,1290,1290,1290
3,Denmark,6746,6746,6746,6746,6746
4,Germany,47763,47763,47763,47763,47763
5,Estonia,1815,1815,1815,1815,1815
6,Ireland,12370,12370,12370,12370,12370
7,Greece,22061,22061,22061,22061,22061
8,Spain,76913,76913,76913,76913,76913
9,France,157153,157153,157153,157153,157153
10,Croatia,2743,2743,2743,2743,2743
11,Italy,43944,43944,43944,43944,43944
12,Cyprus,2461,2461,2461,2461,2461
13,Latvia,923,923,923,923,923
14,Lithuania,3957,3957,3957,3957,3957
15,Luxembourg,390,390,390,390,390
16,Hungary,465,465,465,465,465
17,Malta,437,437,437,437,437
18,Netherlands,18118,18118,18118,18118,18118
19,Austria,7794,7794,7794,7794,7794
20,Poland,1365,1365,1365,1365,1365
21,Portugal,16085,16085,16085,16085,16085
22,Romania,3702,3702,3702,3702,3702
23,Slovenia,2119,2119,2119,2119,2119
24,Slovakia,553,553,553,553,553
25,Finland,4515,4515,4515,4515,4515
26,Sweden,6437,6437,6437,6437,6437
27,United Kingdom,226406,226406,226406,226406,226406
28,Iceland,593,593,593,593,593
29,Liechtenstein,68,68,68,68,68
30,Norway,4124,4124,4124,4124,4124
31,Switzerland,17386,17386,17386,17386,17386
