,Region,473,479,486,493,500
0,Belgium,20917,20917,20917,20917,20917
1,Bulgaria,5115,5115,5115,5115,5115
2,Czechia,11403,11403,11403,11403,11403
3,Denmark,6141,6141,6141,6141,6141
4,Germany,106987,106987,106987,106987,106987
5,Estonia,2451,2451,2451,2451,2451
6,Ireland,2866,2866,2866,2866,2866
7,Greece,14155,14155,14155,14155,14155
8,Spain,43331,43331,43331,43331,43331
9,France,125661,125661,125661,125661,125661
10,Croatia,9600,9600,9600,9600,9600
11,Italy,67304,67304,67304,67304,67304
12,Cyprus,3254,3254,3254,3254,3254
13,Latvia,3961,3961,3961,3961,3961
14,Lithuania,8251,8251,8251,8251,8251
15,Luxembourg,948,948,948,948,948
16,Hungary,9265,9265,9265,9265,9265
17,Malta,131,131,131,131,131
18,Netherlands,51547,51547,51547,51547,51547
19,Austria,9565,9565,9565,9565,9565
20,Poland,30579,30579,30579,30579,30579
21,Portugal,2311,2311,2311,2311,2311
22,Romania,8682,8682,8682,8682,8682
23,Slovenia,4484,4484,4484,4484,4484
24,Slovakia,2675,2675,2675,2675,2675
25,Finland,1465,1465,1465,1465,1465
26,Sweden,34188,34188,34188,34188,34188
27,United Kingdom,14651,14651,14651,14651,14651
28,Iceland,34,34,34,34,34
29,Liechtenstein,31,31,31,31,31
30,Norway,2875,2875,2875,2875,2875
31,Switzerland,10639,10639,10639,10639,10639
