,Region,648,654,661,668,675
0,Belgium,48290,48290,48290,48290,48290
1,Bulgaria,33049,33049,33049,33049,33049
2,Czechia,33444,33444,33444,33444,33444
3,Denmark,11967,11967,11967,11967,11967
4,Germany,131880,131880,131880,131880,131880
5,Estonia,11930,11930,11930,11930,11930
6,Ireland,15717,15717,15717,15717,15717
7,Greece,25812,25812,25812,25812,25812
8,Spain,13416,13416,13416,13416,13416
9,France,41553,41553,41553,41553,41553
10,Croatia,25023,25023,25023,25023,25023
11,Italy,30780,30780,30780,30780,30780
12,Cyprus,1021,1021,1021,1021,1021
13,Latvia,16566,16566,16566,16566,16566
14,Lithuania,20530,20530,20530,20530,20530
15,Luxembourg,1080,1080,1080,1080,1080
16,Hungary,19594,19594,19594,19594,19594
17,Malta,102,102,102,102,102
18,Netherlands,49743,49743,49743,49743,49743
19,Austria,32375,32375,32375,32375,32375
20,Poland,52320,52320,52320,52320,52320
21,Portugal,5513,5513,5513,5513,5513
22,Romania,86103,86103,86103,86103,86103
23,Slovenia,15937,15937,15937,15937,15937
24,Slovakia,27335,27335,27335,27335,27335
25,Finland,4375,4375,4375,4375,4375
26,Sweden,5516,5516,5516,5516,5516
27,United Kingdom,285707,285707,285707,285707,285707
28,Iceland,593,593,593,593,593
29,Liechtenstein,39,39,39,39,39
30,Norway,6763,6763,6763,6763,6763
31,Switzerland,10147,10147,10147,10147,10147
