,Region,494,500,507,514,521
0,Belgium,12319,12319,12319,12319,12319
1,Bulgaria,1628,1628,1628,1628,1628
2,Czechia,3266,3266,3266,3266,3266
3,Denmark,6937,6937,6937,6937,6937
4,Germany,30053,30053,30053,30053,30053
5,Estonia,894,894,894,894,894
6,Ireland,0,0,0,0,0
7,Greece,11497,11497,11497,11497,11497
8,Spain,32205,32205,32205,32205,32205
9,France,63317,63317,63317,63317,63317
10,Croatia,2155,2155,2155,2155,2155
11,Italy,23820,23820,23820,23820,23820
12,Cyprus,496,496,496,496,496
13,Latvia,2153,2153,2153,2153,2153
14,Lithuania,3350,3350,3350,3350,3350
15,Luxembourg,285,285,285,285,285
16,Hungary,2294,2294,2294,2294,2294
17,Malta,29,29,29,29,29
18,Netherlands,21299,21299,21299,21299,21299
19,Austria,3206,3206,3206,3206,3206
20,Poland,6328,6328,6328,6328,6328
21,Portugal,3434,3434,3434,3434,3434
22,Romania,2041,2041,2041,2041,2041
23,Slovenia,1941,1941,1941,1941,1941
24,Slovakia,855,855,855,855,855
25,Finland,906,906,906,906,906
26,Sweden,10132,10132,10132,10132,10132
27,United Kingdom,21547,21547,21547,21547,21547
28,Iceland,0,0,0,0,0
29,Liechtenstein,8,8,8,8,8
30,Norway,2410,2410,2410,2410,2410
31,Switzerland,5670,5670,5670,5670,5670
