,Region,501,507,514,521,528
0,Belgium,9602,9602,9602,9602,9602
1,Bulgaria,1199,1199,1199,1199,1199
2,Czechia,2358,2358,2358,2358,2358
3,Denmark,6134,6134,6134,6134,6134
4,Germany,21183,21183,21183,21183,21183
5,Estonia,633,633,633,633,633
6,Ireland,2825,2825,2825,2825,2825
7,Greece,8067,8067,8067,8067,8067
8,Spain,29323,29323,29323,29323,29323
9,France,45943,45943,45943,45943,45943
10,Croatia,1424,1424,1424,1424,1424
11,Italy,16425,16425,16425,16425,16425
12,Cyprus,372,372,372,372,372
13,Latvia,1714,1714,1714,1714,1714
14,Lithuania,2254,2254,2254,2254,2254
15,Luxembourg,352,352,352,352,352
16,Hungary,1626,1626,1626,1626,1626
17,Malta,38,38,38,38,38
18,Netherlands,15787,15787,15787,15787,15787
19,Austria,2214,2214,2214,2214,2214
20,Poland,3186,3186,3186,3186,3186
21,Portugal,3988,3988,3988,3988,3988
22,Romania,1279,1279,1279,1279,1279
23,Slovenia,1744,1744,1744,1744,1744
24,Slovakia,746,746,746,746,746
25,Finland,794,794,794,794,794
26,Sweden,9589,9589,9589,9589,9589
27,United Kingdom,32865,32865,32865,32865,32865
28,Iceland,0,0,0,0,0
29,Liechtenstein,14,14,14,14,14
30,Norway,1993,1993,1993,1993,1993
31,Switzerland,4269,4269,4269,4269,4269
