,Region,711,717,724,731,738
0,Belgium,67232,67232,67232,67232,67232
1,Bulgaria,14820,14820,14820,14820,14820
2,Czechia,36091,36091,36091,36091,36091
3,Denmark,147518,147518,147518,147518,147518
4,Germany,199142,199142,199142,199142,199142
5,Estonia,5987,5987,5987,5987,5987
6,Ireland,96114,96114,96114,96114,96114
7,Greece,183626,183626,183626,183626,183626
8,Spain,576738,576738,576738,576738,576738
9,France,1134801,1134801,1134801,1134801,1134801
10,Croatia,27698,27698,27698,27698,27698
11,Italy,680763,680763,680763,680763,680763
12,Cyprus,21937,21937,21937,21937,21937
13,Latvia,5590,5590,5590,5590,5590
14,Lithuania,11304,11304,11304,11304,11304
15,Luxembourg,4783,4783,4783,4783,4783
16,Hungary,19085,19085,19085,19085,19085
17,Malta,8000,8000,8000,8000,8000
18,Netherlands,108846,108846,108846,108846,108846
19,Austria,20957,20957,20957,20957,20957
20,Poland,77590,77590,77590,77590,77590
21,Portugal,144231,144231,144231,144231,144231
22,Romania,8555,8555,8555,8555,8555
23,Slovenia,10497,10497,10497,10497,10497
24,Slovakia,25044,25044,25044,25044,25044
25,Finland,29900,29900,29900,29900,29900
26,Sweden,41471,41471,41471,41471,41471
27,United Kingdom,1109917,1109917,1109917,1109917,1109917
28,Iceland,4972,4972,4972,4972,4972
29,Liechtenstein,274,274,274,274,274
30,Norway,24981,24981,24981,24981,24981
31,Switzerland,105220,105220,105220,105220,105220
