,Region,662,668,675,682,689
0,Belgium,70249,70249,70249,70249,70249
1,Bulgaria,22885,22885,22885,22885,22885
2,Czechia,74244,74244,74244,74244,74244
3,Denmark,21216,21216,21216,21216,21216
4,Germany,263779,263779,263779,263779,263779
5,Estonia,7000,7000,7000,7000,7000
6,Ireland,29062,29062,29062,29062,29062
7,Greece,46970,46970,46970,46970,46970
8,Spain,21517,21517,21517,21517,21517
9,France,70463,70463,70463,70463,70463
10,Croatia,37425,37425,37425,37425,37425
11,Italy,52014,52014,52014,52014,52014
12,Cyprus,1623,1623,1623,1623,1623
13,Latvia,8516,8516,8516,8516,8516
14,Lithuania,16108,16108,16108,16108,16108
15,Luxembourg,1406,1406,1406,1406,1406
16,Hungary,47620,47620,47620,47620,47620
17,Malta,296,296,296,296,296
18,Netherlands,94392,94392,94392,94392,94392
19,Austria,75765,75765,75765,75765,75765
20,Poland,100295,100295,100295,100295,100295
21,Portugal,9931,9931,9931,9931,9931
22,Romania,35422,35422,35422,35422,35422
23,Slovenia,22163,22163,22163,22163,22163
24,Slovakia,41465,41465,41465,41465,41465
25,Finland,4643,4643,4643,4643,4643
26,Sweden,5377,5377,5377,5377,5377
27,United Kingdom,261607,261607,261607,261607,261607
28,Iceland,1066,1066,1066,1066,1066
29,Liechtenstein,118,118,118,118,118
30,Norway,11671,11671,11671,11671,11671
31,Switzerland,21592,21592,21592,21592,21592
