,Region,718,724,731,738,745
0,Belgium,126343,126343,126343,126343,126343
1,Bulgaria,30877,30877,30877,30877,30877
2,Czechia,46314,46314,46314,46314,46314
3,Denmark,142237,142237,142237,142237,142237
4,Germany,344953,344953,344953,344953,344953
5,Estonia,9965,9965,9965,9965,9965
6,Ireland,166264,166264,166264,166264,166264
7,Greece,249121,249121,249121,249121,249121
8,Spain,870161,870161,870161,870161,870161
9,France,1862681,1862681,1862681,1862681,1862681
10,Croatia,44654,44654,44654,44654,44654
11,Italy,1108863,1108863,1108863,1108863,1108863
12,Cyprus,31675,31675,31675,31675,31675
13,Latvia,10830,10830,10830,10830,10830
14,Lithuania,19420,19420,19420,19420,19420
15,Luxembourg,8437,8437,8437,8437,8437
16,Hungary,26542,26542,26542,26542,26542
17,Malta,6136,6136,6136,6136,6136
18,Netherlands,191684,191684,191684,191684,191684
19,Austria,53911,53911,53911,53911,53911
20,Poland,85769,85769,85769,85769,85769
21,Portugal,215830,215830,215830,215830,215830
22,Romania,33237,33237,33237,33237,33237
23,Slovenia,24230,24230,24230,24230,24230
24,Slovakia,22407,22407,22407,22407,22407
25,Finland,45230,45230,45230,45230,45230
26,Sweden,101866,101866,101866,101866,101866
27,United Kingdom,1254118,1254118,1254118,1254118,1254118
28,Iceland,9388,9388,9388,9388,9388
29,Liechtenstein,450,450,450,450,450
30,Norway,45050,45050,45050,45050,45050
31,Switzerland,150597,150597,150597,150597,150597
