,Region,410,416,423,430,437
0,Belgium,16395,16395,16395,16395,16395
1,Bulgaria,13105,13105,13105,13105,13105
2,Czechia,84569,84569,84569,84569,84569
3,Denmark,3595,3595,3595,3595,3595
4,Germany,57974,57974,57974,57974,57974
5,Estonia,9285,9285,9285,9285,9285
6,Ireland,3719,3719,3719,3719,3719
7,Greece,14147,14147,14147,14147,14147
8,Spain,-39541,-39541,-39541,-39541,-39541
9,France,146556,146556,146556,146556,146556
10,Croatia,3503,3503,3503,3503,3503
11,Italy,138937,138937,138937,138937,138937
12,Cyprus,2151,2151,2151,2151,2151
13,Latvia,4199,4199,4199,4199,4199
14,Lithuania,4456,4456,4456,4456,4456
15,Luxembourg,1186,1186,1186,1186,1186
16,Hungary,35686,35686,35686,35686,35686
17,Malta,1997,1997,1997,1997,1997
18,Netherlands,31819,31819,31819,31819,31819
19,Austria,15554,15554,15554,15554,15554
20,Poland,84460,84460,84460,84460,84460
21,Portugal,5568,5568,5568,5568,5568
22,Romania,25831,25831,25831,25831,25831
23,Slovenia,5459,5459,5459,5459,5459
24,Slovakia,15836,15836,15836,15836,15836
25,Finland,4500,4500,4500,4500,4500
26,Sweden,27652,27652,27652,27652,27652
27,United Kingdom,43134,43134,43134,43134,43134
28,Iceland,10,10,10,10,10
29,Liechtenstein,23,23,23,23,23
30,Norway,3720,3720,3720,3720,3720
31,Switzerland,7358,7358,7358,7358,7358
