,Region,543,549,556,563,570
0,Belgium,9713,9713,9713,9713,9713
1,Bulgaria,503,503,503,503,503
2,Czechia,1676,1676,1676,1676,1676
3,Denmark,6957,6957,6957,6957,6957
4,Germany,8504,8504,8504,8504,8504
5,Estonia,361,361,361,361,361
6,Ireland,6618,6618,6618,6618,6618
7,Greece,18503,18503,18503,18503,18503
8,Spain,163030,163030,163030,163030,163030
9,France,55210,55210,55210,55210,55210
10,Croatia,769,769,769,769,769
11,Italy,16182,16182,16182,16182,16182
12,Cyprus,6924,6924,6924,6924,6924
13,Latvia,260,260,260,260,260
14,Lithuania,553,553,553,553,553
15,Luxembourg,749,749,749,749,749
16,Hungary,288,288,288,288,288
17,Malta,1409,1409,1409,1409,1409
18,Netherlands,70623,70623,70623,70623,70623
19,Austria,2123,2123,2123,2123,2123
20,Poland,603,603,603,603,603
21,Portugal,22711,22711,22711,22711,22711
22,Romania,396,396,396,396,396
23,Slovenia,327,327,327,327,327
24,Slovakia,182,182,182,182,182
25,Finland,2074,2074,2074,2074,2074
26,Sweden,1747,1747,1747,1747,1747
27,United Kingdom,316114,316114,316114,316114,316114
28,Iceland,43,43,43,43,43
29,Liechtenstein,4,4,4,4,4
30,Norway,1142,1142,1142,1142,1142
31,Switzerland,3033,3033,3033,3033,3033
