,Region,459,465,472,479,486
0,Belgium,25041,25041,25041,25041,25041
1,Bulgaria,11137,11137,11137,11137,11137
2,Czechia,17727,17727,17727,17727,17727
3,Denmark,5280,5280,5280,5280,5280
4,Germany,136988,136988,136988,136988,136988
5,Estonia,2989,2989,2989,2989,2989
6,Ireland,2966,2966,2966,2966,2966
7,Greece,18286,18286,18286,18286,18286
8,Spain,61334,61334,61334,61334,61334
9,France,213480,213480,213480,213480,213480
10,Croatia,15147,15147,15147,15147,15147
11,Italy,92074,92074,92074,92074,92074
12,Cyprus,6169,6169,6169,6169,6169
13,Latvia,3958,3958,3958,3958,3958
14,Lithuania,7693,7693,7693,7693,7693
15,Luxembourg,1261,1261,1261,1261,1261
16,Hungary,20388,20388,20388,20388,20388
17,Malta,222,222,222,222,222
18,Netherlands,58273,58273,58273,58273,58273
19,Austria,15607,15607,15607,15607,15607
20,Poland,75758,75758,75758,75758,75758
21,Portugal,3404,3404,3404,3404,3404
22,Romania,17683,17683,17683,17683,17683
23,Slovenia,5020,5020,5020,5020,5020
24,Slovakia,4140,4140,4140,4140,4140
25,Finland,1974,1974,1974,1974,1974
26,Sweden,38205,38205,38205,38205,38205
27,United Kingdom,17534,17534,17534,17534,17534
28,Iceland,104,104,104,104,104
29,Liechtenstein,62,62,62,62,62
30,Norway,3246,3246,3246,3246,3246
31,Switzerland,14110,14110,14110,14110,14110
