,Region,704,710,717,724,731
0,Belgium,38347,38347,38347,38347,38347
1,Bulgaria,9927,9927,9927,9927,9927
2,Czechia,42493,42493,42493,42493,42493
3,Denmark,68456,68456,68456,68456,68456
4,Germany,196902,196902,196902,196902,196902
5,Estonia,4445,4445,4445,4445,4445
6,Ireland,59126,59126,59126,59126,59126
7,Greece,40799,40799,40799,40799,40799
8,Spain,262480,262480,262480,262480,262480
9,France,490400,490400,490400,490400,490400
10,Croatia,17890,17890,17890,17890,17890
11,Italy,258158,258158,258158,258158,258158
12,Cyprus,5599,5599,5599,5599,5599
13,Latvia,4292,4292,4292,4292,4292
14,Lithuania,9235,9235,9235,9235,9235
15,Luxembourg,2875,2875,2875,2875,2875
16,Hungary,19035,19035,19035,19035,19035
17,Malta,4397,4397,4397,4397,4397
18,Netherlands,87290,87290,87290,87290,87290
19,Austria,14912,14912,14912,14912,14912
20,Poland,90998,90998,90998,90998,90998
21,Portugal,54683,54683,54683,54683,54683
22,Romania,4540,4540,4540,4540,4540
23,Slovenia,7495,7495,7495,7495,7495
24,Slovakia,24653,24653,24653,24653,24653
25,Finland,17074,17074,17074,17074,17074
26,Sweden,22428,22428,22428,22428,22428
27,United Kingdom,533271,533271,533271,533271,533271
28,Iceland,1855,1855,1855,1855,1855
29,Liechtenstein,273,273,273,273,273
30,Norway,23913,23913,23913,23913,23913
31,Switzerland,51674,51674,51674,51674,51674
