,Region,515,521,528,535,542
0,Belgium,3077,3077,3077,3077,3077
1,Bulgaria,696,696,696,696,696
2,Czechia,928,928,928,928,928
3,Denmark,1793,1793,1793,1793,1793
4,Germany,6831,6831,6831,6831,6831
5,Estonia,296,296,296,296,296
6,Ireland,2233,2233,2233,2233,2233
7,Greece,3409,3409,3409,3409,3409
8,Spain,23842,23842,23842,23842,23842
9,France,16774,16774,16774,16774,16774
10,Croatia,610,610,610,610,610
11,Italy,8104,8104,8104,8104,8104
12,Cyprus,453,453,453,453,453
13,Latvia,780,780,780,780,780
14,Lithuania,633,633,633,633,633
15,Luxembourg,110,110,110,110,110
16,Hungary,638,638,638,638,638
17,Malta,8,8,8,8,8
18,Netherlands,6351,6351,6351,6351,6351
19,Austria,956,956,956,956,956
20,Poland,1298,1298,1298,1298,1298
21,Portugal,7603,7603,7603,7603,7603
22,Romania,530,530,530,530,530
23,Slovenia,539,539,539,539,539
24,Slovakia,222,222,222,222,222
25,Finland,513,513,513,513,513
26,Sweden,1180,1180,1180,1180,1180
27,United Kingdom,64289,64289,64289,64289,64289
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,1287,1287,1287,1287,1287
31,Switzerland,1576,1576,1576,1576,1576
