,Region,739,745,752,759,766
0,Belgium,358686,358686,358686,358686,358686
1,Bulgaria,61586,61586,61586,61586,61586
2,Czechia,238571,238571,238571,238571,238571
3,Denmark,321588,321588,321588,321588,321588
4,Germany,1073002,1073002,1073002,1073002,1073002
5,Estonia,41154,41154,41154,41154,41154
6,Ireland,23677,23677,23677,23677,23677
7,Greece,127681,127681,127681,127681,127681
8,Spain,803672,803672,803672,803672,803672
9,France,2370306,2370306,2370306,2370306,2370306
10,Croatia,58662,58662,58662,58662,58662
11,Italy,1001807,1001807,1001807,1001807,1001807
12,Cyprus,14277,14277,14277,14277,14277
13,Latvia,53448,53448,53448,53448,53448
14,Lithuania,64960,64960,64960,64960,64960
15,Luxembourg,15865,15865,15865,15865,15865
16,Hungary,106901,106901,106901,106901,106901
17,Malta,1679,1679,1679,1679,1679
18,Netherlands,433041,433041,433041,433041,433041
19,Austria,228126,228126,228126,228126,228126
20,Poland,334459,334459,334459,334459,334459
21,Portugal,390061,390061,390061,390061,390061
22,Romania,179265,179265,179265,179265,179265
23,Slovenia,98860,98860,98860,98860,98860
24,Slovakia,99109,99109,99109,99109,99109
25,Finland,26194,26194,26194,26194,26194
26,Sweden,286451,286451,286451,286451,286451
27,United Kingdom,615425,615425,615425,615425,615425
28,Iceland,9907,9907,9907,9907,9907
29,Liechtenstein,1016,1016,1016,1016,1016
30,Norway,142465,142465,142465,142465,142465
31,Switzerland,251758,251758,251758,251758,251758
