,Region,620,626,633,640,647
0,Belgium,13474,13474,13474,13474,13474
1,Bulgaria,13133,13133,13133,13133,13133
2,Czechia,4426,4426,4426,4426,4426
3,Denmark,3115,3115,3115,3115,3115
4,Germany,56194,56194,56194,56194,56194
5,Estonia,4821,4821,4821,4821,4821
6,Ireland,8949,8949,8949,8949,8949
7,Greece,15339,15339,15339,15339,15339
8,Spain,14527,14527,14527,14527,14527
9,France,34607,34607,34607,34607,34607
10,Croatia,8808,8808,8808,8808,8808
11,Italy,21720,21720,21720,21720,21720
12,Cyprus,583,583,583,583,583
13,Latvia,6855,6855,6855,6855,6855
14,Lithuania,11810,11810,11810,11810,11810
15,Luxembourg,564,564,564,564,564
16,Hungary,3306,3306,3306,3306,3306
17,Malta,107,107,107,107,107
18,Netherlands,12112,12112,12112,12112,12112
19,Austria,12935,12935,12935,12935,12935
20,Poland,7632,7632,7632,7632,7632
21,Portugal,4169,4169,4169,4169,4169
22,Romania,71721,71721,71721,71721,71721
23,Slovenia,6188,6188,6188,6188,6188
24,Slovakia,7505,7505,7505,7505,7505
25,Finland,2709,2709,2709,2709,2709
26,Sweden,4248,4248,4248,4248,4248
27,United Kingdom,237452,237452,237452,237452,237452
28,Iceland,207,207,207,207,207
29,Liechtenstein,11,11,11,11,11
30,Norway,3598,3598,3598,3598,3598
31,Switzerland,8188,8188,8188,8188,8188
