,Region,480,486,493,500,507
0,Belgium,15314,15314,15314,15314,15314
1,Bulgaria,3990,3990,3990,3990,3990
2,Czechia,7779,7779,7779,7779,7779
3,Denmark,7449,7449,7449,7449,7449
4,Germany,72052,72052,72052,72052,72052
5,Estonia,1927,1927,1927,1927,1927
6,Ireland,2061,2061,2061,2061,2061
7,Greece,15086,15086,15086,15086,15086
8,Spain,37391,37391,37391,37391,37391
9,France,100725,100725,100725,100725,100725
10,Croatia,5896,5896,5896,5896,5896
11,Italy,47912,47912,47912,47912,47912
12,Cyprus,1632,1632,1632,1632,1632
13,Latvia,4015,4015,4015,4015,4015
14,Lithuania,7709,7709,7709,7709,7709
15,Luxembourg,769,769,769,769,769
16,Hungary,6438,6438,6438,6438,6438
17,Malta,33,33,33,33,33
18,Netherlands,38283,38283,38283,38283,38283
19,Austria,6021,6021,6021,6021,6021
20,Poland,21027,21027,21027,21027,21027
21,Portugal,2600,2600,2600,2600,2600
22,Romania,5788,5788,5788,5788,5788
23,Slovenia,3228,3228,3228,3228,3228
24,Slovakia,2048,2048,2048,2048,2048
25,Finland,1382,1382,1382,1382,1382
26,Sweden,29334,29334,29334,29334,29334
27,United Kingdom,16011,16011,16011,16011,16011
28,Iceland,31,31,31,31,31
29,Liechtenstein,15,15,15,15,15
30,Norway,2934,2934,2934,2934,2934
31,Switzerland,8897,8897,8897,8897,8897
