,Region,564,570,577,584,591
0,Belgium,12011,12011,12011,12011,12011
1,Bulgaria,2901,2901,2901,2901,2901
2,Czechia,1212,1212,1212,1212,1212
3,Denmark,6141,6141,6141,6141,6141
4,Germany,19572,19572,19572,19572,19572
5,Estonia,1391,1391,1391,1391,1391
6,Ireland,10391,10391,10391,10391,10391
7,Greece,19285,19285,19285,19285,19285
8,Spain,141088,141088,141088,141088,141088
9,France,161415,161415,161415,161415,161415
10,Croatia,1287,1287,1287,1287,1287
11,Italy,41069,41069,41069,41069,41069
12,Cyprus,3759,3759,3759,3759,3759
13,Latvia,522,522,522,522,522
14,Lithuania,3087,3087,3087,3087,3087
15,Luxembourg,392,392,392,392,392
16,Hungary,364,364,364,364,364
17,Malta,471,471,471,471,471
18,Netherlands,19327,19327,19327,19327,19327
19,Austria,3574,3574,3574,3574,3574
20,Poland,1069,1069,1069,1069,1069
21,Portugal,16030,16030,16030,16030,16030
22,Romania,1578,1578,1578,1578,1578
23,Slovenia,836,836,836,836,836
24,Slovakia,336,336,336,336,336
25,Finland,4886,4886,4886,4886,4886
26,Sweden,4498,4498,4498,4498,4498
27,United Kingdom,190523,190523,190523,190523,190523
28,Iceland,742,742,742,742,742
29,Liechtenstein,16,16,16,16,16
30,Norway,2983,2983,2983,2983,2983
31,Switzerland,6303,6303,6303,6303,6303
