,Region,781,787,794,801,808
0,Belgium,53760,53760,53760,53760,53760
1,Bulgaria,11373,11373,11373,11373,11373
2,Czechia,56458,56458,56458,56458,56458
3,Denmark,86592,86592,86592,86592,86592
4,Germany,1374130,1374130,1374130,1374130,1374130
5,Estonia,15456,15456,15456,15456,15456
6,Ireland,26726,26726,26726,26726,26726
7,Greece,127142,127142,127142,127142,127142
8,Spain,123546,123546,123546,123546,123546
9,France,457926,457926,457926,457926,457926
10,Croatia,9558,9558,9558,9558,9558
11,Italy,347095,347095,347095,347095,347095
12,Cyprus,19764,19764,19764,19764,19764
13,Latvia,40796,40796,40796,40796,40796
14,Lithuania,30117,30117,30117,30117,30117
15,Luxembourg,5604,5604,5604,5604,5604
16,Hungary,14316,14316,14316,14316,14316
17,Malta,959,959,959,959,959
18,Netherlands,461435,461435,461435,461435,461435
19,Austria,286167,286167,286167,286167,286167
20,Poland,76948,76948,76948,76948,76948
21,Portugal,48063,48063,48063,48063,48063
22,Romania,23733,23733,23733,23733,23733
23,Slovenia,14134,14134,14134,14134,14134
24,Slovakia,80185,80185,80185,80185,80185
25,Finland,62489,62489,62489,62489,62489
26,Sweden,10611,10611,10611,10611,10611
27,United Kingdom,416512,416512,416512,416512,416512
28,Iceland,17604,17604,17604,17604,17604
29,Liechtenstein,1302,1302,1302,1302,1302
30,Norway,43541,43541,43541,43541,43541
31,Switzerland,182190,182190,182190,182190,182190
