,Region,809,815,822,829,836
0,Belgium,64684,64684,64684,64684,64684
1,Bulgaria,4729,4729,4729,4729,4729
2,Czechia,30033,30033,30033,30033,30033
3,Denmark,18449,18449,18449,18449,18449
4,Germany,1009309,1009309,1009309,1009309,1009309
5,Estonia,5325,5325,5325,5325,5325
6,Ireland,22014,22014,22014,22014,22014
7,Greece,95919,95919,95919,95919,95919
8,Spain,75913,75913,75913,75913,75913
9,France,950319,950319,950319,950319,950319
10,Croatia,6336,6336,6336,6336,6336
11,Italy,446233,446233,446233,446233,446233
12,Cyprus,17621,17621,17621,17621,17621
13,Latvia,6265,6265,6265,6265,6265
14,Lithuania,10493,10493,10493,10493,10493
15,Luxembourg,6687,6687,6687,6687,6687
16,Hungary,13809,13809,13809,13809,13809
17,Malta,4566,4566,4566,4566,4566
18,Netherlands,62673,62673,62673,62673,62673
19,Austria,100030,100030,100030,100030,100030
20,Poland,8594,8594,8594,8594,8594
21,Portugal,63070,63070,63070,63070,63070
22,Romania,12755,12755,12755,12755,12755
23,Slovenia,13651,13651,13651,13651,13651
24,Slovakia,30464,30464,30464,30464,30464
25,Finland,31066,31066,31066,31066,31066
26,Sweden,4128,4128,4128,4128,4128
27,United Kingdom,336635,336635,336635,336635,336635
28,Iceland,1533,1533,1533,1533,1533
29,Liechtenstein,328,328,328,328,328
30,Norway,7220,7220,7220,7220,7220
31,Switzerland,21380,21380,21380,21380,21380
