,Region,690,696,703,710,717
0,Belgium,102305,102305,102305,102305,102305
1,Bulgaria,11528,11528,11528,11528,11528
2,Czechia,93568,93568,93568,93568,93568
3,Denmark,45983,45983,45983,45983,45983
4,Germany,345073,345073,345073,345073,345073
5,Estonia,3286,3286,3286,3286,3286
6,Ireland,29373,29373,29373,29373,29373
7,Greece,36656,36656,36656,36656,36656
8,Spain,87232,87232,87232,87232,87232
9,France,341865,341865,341865,341865,341865
10,Croatia,23165,23165,23165,23165,23165
11,Italy,116435,116435,116435,116435,116435
12,Cyprus,4019,4019,4019,4019,4019
13,Latvia,4615,4615,4615,4615,4615
14,Lithuania,11283,11283,11283,11283,11283
15,Luxembourg,2655,2655,2655,2655,2655
16,Hungary,48053,48053,48053,48053,48053
17,Malta,612,612,612,612,612
18,Netherlands,128851,128851,128851,128851,128851
19,Austria,29556,29556,29556,29556,29556
20,Poland,156827,156827,156827,156827,156827
21,Portugal,27501,27501,27501,27501,27501
22,Romania,7113,7113,7113,7113,7113
23,Slovenia,9888,9888,9888,9888,9888
24,Slovakia,55993,55993,55993,55993,55993
25,Finland,9825,9825,9825,9825,9825
26,Sweden,17072,17072,17072,17072,17072
27,United Kingdom,357873,357873,357873,357873,357873
28,Iceland,826,826,826,826,826
29,Liechtenstein,434,434,434,434,434
30,Norway,33432,33432,33432,33432,33432
31,Switzerland,67290,67290,67290,67290,67290
