,Region,613,619,626,633,640
0,Belgium,13909,13909,13909,13909,13909
1,Bulgaria,10675,10675,10675,10675,10675
2,Czechia,3182,3182,3182,3182,3182
3,Denmark,2548,2548,2548,2548,2548
4,Germany,54468,54468,54468,54468,54468
5,Estonia,3760,3760,3760,3760,3760
6,Ireland,9310,9310,9310,9310,9310
7,Greece,15185,15185,15185,15185,15185
8,Spain,17055,17055,17055,17055,17055
9,France,41732,41732,41732,41732,41732
10,Croatia,7907,7907,7907,7907,7907
11,Italy,24203,24203,24203,24203,24203
12,Cyprus,1551,1551,1551,1551,1551
13,Latvia,4226,4226,4226,4226,4226
14,Lithuania,9657,9657,9657,9657,9657
15,Luxembourg,573,573,573,573,573
16,Hungary,2919,2919,2919,2919,2919
17,Malta,118,118,118,118,118
18,Netherlands,12236,12236,12236,12236,12236
19,Austria,11855,11855,11855,11855,11855
20,Poland,5299,5299,5299,5299,5299
21,Portugal,4897,4897,4897,4897,4897
22,Romania,45396,45396,45396,45396,45396
23,Slovenia,6191,6191,6191,6191,6191
24,Slovakia,5680,5680,5680,5680,5680
25,Finland,3148,3148,3148,3148,3148
26,Sweden,4425,4425,4425,4425,4425
27,United Kingdom,235567,235567,235567,235567,235567
28,Iceland,228,228,228,228,228
29,Liechtenstein,34,34,34,34,34
30,Norway,4696,4696,4696,4696,4696
31,Switzerland,10307,10307,10307,10307,10307
