,Region,557,563,570,577,584
0,Belgium,11250,11250,11250,11250,11250
1,Bulgaria,1462,1462,1462,1462,1462
2,Czechia,1285,1285,1285,1285,1285
3,Denmark,6225,6225,6225,6225,6225
4,Germany,15259,15259,15259,15259,15259
5,Estonia,1227,1227,1227,1227,1227
6,Ireland,9078,9078,9078,9078,9078
7,Greece,18988,18988,18988,18988,18988
8,Spain,166615,166615,166615,166615,166615
9,France,153546,153546,153546,153546,153546
10,Croatia,1137,1137,1137,1137,1137
11,Italy,37933,37933,37933,37933,37933
12,Cyprus,4505,4505,4505,4505,4505
13,Latvia,418,418,418,418,418
14,Lithuania,2050,2050,2050,2050,2050
15,Luxembourg,458,458,458,458,458
16,Hungary,390,390,390,390,390
17,Malta,707,707,707,707,707
18,Netherlands,25174,25174,25174,25174,25174
19,Austria,3238,3238,3238,3238,3238
20,Poland,883,883,883,883,883
21,Portugal,17878,17878,17878,17878,17878
22,Romania,1049,1049,1049,1049,1049
23,Slovenia,622,622,622,622,622
24,Slovakia,356,356,356,356,356
25,Finland,4349,4349,4349,4349,4349
26,Sweden,3241,3241,3241,3241,3241
27,United Kingdom,184195,184195,184195,184195,184195
28,Iceland,818,818,818,818,818
29,Liechtenstein,10,10,10,10,10
30,Norway,2086,2086,2086,2086,2086
31,Switzerland,4997,4997,4997,4997,4997
