,Region,816,822,829,836,843
0,Belgium,57231,57231,57231,57231,57231
1,Bulgaria,4039,4039,4039,4039,4039
2,Czechia,20073,20073,20073,20073,20073
3,Denmark,13468,13468,13468,13468,13468
4,Germany,759159,759159,759159,759159,759159
5,Estonia,3432,3432,3432,3432,3432
6,Ireland,11670,11670,11670,11670,11670
7,Greece,64539,64539,64539,64539,64539
8,Spain,34727,34727,34727,34727,34727
9,France,823994,823994,823994,823994,823994
10,Croatia,4451,4451,4451,4451,4451
11,Italy,420040,420040,420040,420040,420040
12,Cyprus,6781,6781,6781,6781,6781
13,Latvia,4377,4377,4377,4377,4377
14,Lithuania,7941,7941,7941,7941,7941
15,Luxembourg,5645,5645,5645,5645,5645
16,Hungary,11473,11473,11473,11473,11473
17,Malta,2396,2396,2396,2396,2396
18,Netherlands,44777,44777,44777,44777,44777
19,Austria,65832,65832,65832,65832,65832
20,Poland,7036,7036,7036,7036,7036
21,Portugal,52301,52301,52301,52301,52301
22,Romania,9055,9055,9055,9055,9055
23,Slovenia,9868,9868,9868,9868,9868
24,Slovakia,16218,16218,16218,16218,16218
25,Finland,28891,28891,28891,28891,28891
26,Sweden,4016,4016,4016,4016,4016
27,United Kingdom,200781,200781,200781,200781,200781
28,Iceland,611,611,611,611,611
29,Liechtenstein,224,224,224,224,224
30,Norway,3801,3801,3801,3801,3801
31,Switzerland,39927,39927,39927,39927,39927
