,Region,522,528,535,542,549
0,Belgium,3061,3061,3061,3061,3061
1,Bulgaria,499,499,499,499,499
2,Czechia,865,865,865,865,865
3,Denmark,1298,1298,1298,1298,1298
4,Germany,4363,4363,4363,4363,4363
5,Estonia,162,162,162,162,162
6,Ireland,2223,2223,2223,2223,2223
7,Greece,2563,2563,2563,2563,2563
8,Spain,25021,25021,25021,25021,25021
9,France,12884,12884,12884,12884,12884
10,Croatia,479,479,479,479,479
11,Italy,5093,5093,5093,5093,5093
12,Cyprus,1142,1142,1142,1142,1142
13,Latvia,400,400,400,400,400
14,Lithuania,295,295,295,295,295
15,Luxembourg,84,84,84,84,84
16,Hungary,482,482,482,482,482
17,Malta,17,17,17,17,17
18,Netherlands,4362,4362,4362,4362,4362
19,Austria,685,685,685,685,685
20,Poland,871,871,871,871,871
21,Portugal,9497,9497,9497,9497,9497
22,Romania,374,374,374,374,374
23,Slovenia,258,258,258,258,258
24,Slovakia,303,303,303,303,303
25,Finland,750,750,750,750,750
26,Sweden,4260,4260,4260,4260,4260
27,United Kingdom,102576,102576,102576,102576,102576
28,Iceland,0,0,0,0,0
29,Liechtenstein,6,6,6,6,6
30,Norway,1255,1255,1255,1255,1255
31,Switzerland,880,880,880,880,880
