,Region,403,409,416,423,430
0,Belgium,17035,17035,17035,17035,17035
1,Bulgaria,10267,10267,10267,10267,10267
2,Czechia,81274,81274,81274,81274,81274
3,Denmark,3651,3651,3651,3651,3651
4,Germany,55756,55756,55756,55756,55756
5,Estonia,7366,7366,7366,7366,7366
6,Ireland,4602,4602,4602,4602,4602
7,Greece,10913,10913,10913,10913,10913
8,Spain,55431,55431,55431,55431,55431
9,France,104609,104609,104609,104609,104609
10,Croatia,2932,2932,2932,2932,2932
11,Italy,112029,112029,112029,112029,112029
12,Cyprus,1271,1271,1271,1271,1271
13,Latvia,4701,4701,4701,4701,4701
14,Lithuania,3781,3781,3781,3781,3781
15,Luxembourg,1328,1328,1328,1328,1328
16,Hungary,24019,24019,24019,24019,24019
17,Malta,1457,1457,1457,1457,1457
18,Netherlands,32353,32353,32353,32353,32353
19,Austria,13781,13781,13781,13781,13781
20,Poland,65158,65158,65158,65158,65158
21,Portugal,7505,7505,7505,7505,7505
22,Romania,21888,21888,21888,21888,21888
23,Slovenia,5275,5275,5275,5275,5275
24,Slovakia,15811,15811,15811,15811,15811
25,Finland,3767,3767,3767,3767,3767
26,Sweden,26143,26143,26143,26143,26143
27,United Kingdom,65029,65029,65029,65029,65029
28,Iceland,4,4,4,4,4
29,Liechtenstein,21,21,21,21,21
30,Norway,2511,2511,2511,2511,2511
31,Switzerland,7157,7157,7157,7157,7157
