,Region,802,808,815,822,829
0,Belgium,68963,68963,68963,68963,68963
1,Bulgaria,7215,7215,7215,7215,7215
2,Czechia,41967,41967,41967,41967,41967
3,Denmark,24142,24142,24142,24142,24142
4,Germany,1450051,1450051,1450051,1450051,1450051
5,Estonia,6992,6992,6992,6992,6992
6,Ireland,42205,42205,42205,42205,42205
7,Greece,147390,147390,147390,147390,147390
8,Spain,99898,99898,99898,99898,99898
9,France,969693,969693,969693,969693,969693
10,Croatia,8671,8671,8671,8671,8671
11,Italy,481092,481092,481092,481092,481092
12,Cyprus,29944,29944,29944,29944,29944
13,Latvia,11914,11914,11914,11914,11914
14,Lithuania,15939,15939,15939,15939,15939
15,Luxembourg,8756,8756,8756,8756,8756
16,Hungary,14840,14840,14840,14840,14840
17,Malta,4494,4494,4494,4494,4494
18,Netherlands,157521,157521,157521,157521,157521
19,Austria,188844,188844,188844,188844,188844
20,Poland,26394,26394,26394,26394,26394
21,Portugal,70111,70111,70111,70111,70111
22,Romania,19306,19306,19306,19306,19306
23,Slovenia,17134,17134,17134,17134,17134
24,Slovakia,45392,45392,45392,45392,45392
25,Finland,44913,44913,44913,44913,44913
26,Sweden,6116,6116,6116,6116,6116
27,United Kingdom,530632,530632,530632,530632,530632
28,Iceland,3445,3445,3445,3445,3445
29,Liechtenstein,331,331,331,331,331
30,Norway,11070,11070,11070,11070,11070
31,Switzerland,87760,87760,87760,87760,87760
