,Region,683,689,696,703,710
0,Belgium,125834,125834,125834,125834,125834
1,Bulgaria,13804,13804,13804,13804,13804
2,Czechia,108341,108341,108341,108341,108341
3,Denmark,30845,30845,30845,30845,30845
4,Germany,396798,396798,396798,396798,396798
5,Estonia,3444,3444,3444,3444,3444
6,Ireland,34196,34196,34196,34196,34196
7,Greece,41715,41715,41715,41715,41715
8,Spain,71946,71946,71946,71946,71946
9,France,298174,298174,298174,298174,298174
10,Croatia,27721,27721,27721,27721,27721
11,Italy,101264,101264,101264,101264,101264
12,Cyprus,4881,4881,4881,4881,4881
13,Latvia,4916,4916,4916,4916,4916
14,Lithuania,11939,11939,11939,11939,11939
15,Luxembourg,2666,2666,2666,2666,2666
16,Hungary,65981,65981,65981,65981,65981
17,Malta,700,700,700,700,700
18,Netherlands,152763,152763,152763,152763,152763
19,Austria,55195,55195,55195,55195,55195
20,Poland,163593,163593,163593,163593,163593
21,Portugal,24080,24080,24080,24080,24080
22,Romania,9087,9087,9087,9087,9087
23,Slovenia,12688,12688,12688,12688,12688
24,Slovakia,78218,78218,78218,78218,78218
25,Finland,8942,8942,8942,8942,8942
26,Sweden,13297,13297,13297,13297,13297
27,United Kingdom,320946,320946,320946,320946,320946
28,Iceland,887,887,887,887,887
29,Liechtenstein,386,386,386,386,386
30,Norway,23527,23527,23527,23527,23527
31,Switzerland,57799,57799,57799,57799,57799
