,Region,606,612,619,626,633
0,Belgium,14298,14298,14298,14298,14298
1,Bulgaria,10914,10914,10914,10914,10914
2,Czechia,3003,3003,3003,3003,3003
3,Denmark,2373,2373,2373,2373,2373
4,Germany,62707,62707,62707,62707,62707
5,Estonia,3069,3069,3069,3069,3069
6,Ireland,8708,8708,8708,8708,8708
7,Greece,15627,15627,15627,15627,15627
8,Spain,22085,22085,22085,22085,22085
9,France,53213,53213,53213,53213,53213
10,Croatia,8069,8069,8069,8069,8069
11,Italy,29698,29698,29698,29698,29698
12,Cyprus,285,285,285,285,285
13,Latvia,3367,3367,3367,3367,3367
14,Lithuania,7485,7485,7485,7485,7485
15,Luxembourg,557,557,557,557,557
16,Hungary,2427,2427,2427,2427,2427
17,Malta,214,214,214,214,214
18,Netherlands,16751,16751,16751,16751,16751
19,Austria,14005,14005,14005,14005,14005
20,Poland,4286,4286,4286,4286,4286
21,Portugal,6464,6464,6464,6464,6464
22,Romania,27906,27906,27906,27906,27906
23,Slovenia,7305,7305,7305,7305,7305
24,Slovakia,4118,4118,4118,4118,4118
25,Finland,2619,2619,2619,2619,2619
26,Sweden,6965,6965,6965,6965,6965
27,United Kingdom,205039,205039,205039,205039,205039
28,Iceland,157,157,157,157,157
29,Liechtenstein,25,25,25,25,25
30,Norway,6097,6097,6097,6097,6097
31,Switzerland,15020,15020,15020,15020,15020
