,Region,382,388,395,402,409
0,Belgium,16033,16033,16033,16033,16033
1,Bulgaria,4934,4934,4934,4934,4934
2,Czechia,49398,49398,49398,49398,49398
3,Denmark,3092,3092,3092,3092,3092
4,Germany,60092,60092,60092,60092,60092
5,Estonia,3765,3765,3765,3765,3765
6,Ireland,7245,7245,7245,7245,7245
7,Greece,6740,6740,6740,6740,6740
8,Spain,198871,198871,198871,198871,198871
9,France,139581,139581,139581,139581,139581
10,Croatia,3036,3036,3036,3036,3036
11,Italy,83315,83315,83315,83315,83315
12,Cyprus,874,874,874,874,874
13,Latvia,5612,5612,5612,5612,5612
14,Lithuania,4538,4538,4538,4538,4538
15,Luxembourg,1124,1124,1124,1124,1124
16,Hungary,8846,8846,8846,8846,8846
17,Malta,855,855,855,855,855
18,Netherlands,27407,27407,27407,27407,27407
19,Austria,9314,9314,9314,9314,9314
20,Poland,36856,36856,36856,36856,36856
21,Portugal,50888,50888,50888,50888,50888
22,Romania,16425,16425,16425,16425,16425
23,Slovenia,7314,7314,7314,7314,7314
24,Slovakia,13584,13584,13584,13584,13584
25,Finland,2391,2391,2391,2391,2391
26,Sweden,21105,21105,21105,21105,21105
27,United Kingdom,134280,134280,134280,134280,134280
28,Iceland,19,19,19,19,19
29,Liechtenstein,25,25,25,25,25
30,Norway,1860,1860,1860,1860,1860
31,Switzerland,10553,10553,10553,10553,10553
