,Region,438,444,451,458,465
0,Belgium,30239,30239,30239,30239,30239
1,Bulgaria,24246,24246,24246,24246,24246
2,Czechia,36867,36867,36867,36867,36867
3,Denmark,5305,5305,5305,5305,5305
4,Germany,111677,111677,111677,111677,111677
5,Estonia,5769,5769,5769,5769,5769
6,Ireland,3607,3607,3607,3607,3607
7,Greece,21383,21383,21383,21383,21383
8,Spain,45641,45641,45641,45641,45641
9,France,276989,276989,276989,276989,276989
10,Croatia,12804,12804,12804,12804,12804
11,Italy,136207,136207,136207,136207,136207
12,Cyprus,3082,3082,3082,3082,3082
13,Latvia,3065,3065,3065,3065,3065
14,Lithuania,5666,5666,5666,5666,5666
15,Luxembourg,1640,1640,1640,1640,1640
16,Hungary,52118,52118,52118,52118,52118
17,Malta,348,348,348,348,348
18,Netherlands,52441,52441,52441,52441,52441
19,Austria,22290,22290,22290,22290,22290
20,Poland,187551,187551,187551,187551,187551
21,Portugal,2928,2928,2928,2928,2928
22,Romania,37757,37757,37757,37757,37757
23,Slovenia,7463,7463,7463,7463,7463
24,Slovakia,7332,7332,7332,7332,7332
25,Finland,3393,3393,3393,3393,3393
26,Sweden,33173,33173,33173,33173,33173
27,United Kingdom,26785,26785,26785,26785,26785
28,Iceland,62,62,62,62,62
29,Liechtenstein,27,27,27,27,27
30,Norway,5526,5526,5526,5526,5526
31,Switzerland,13125,13125,13125,13125,13125
