,Region,641,647,654,661,668
0,Belgium,32491,32491,32491,32491,32491
1,Bulgaria,28824,28824,28824,28824,28824
2,Czechia,20533,20533,20533,20533,20533
3,Denmark,8105,8105,8105,8105,8105
4,Germany,94059,94059,94059,94059,94059
5,Estonia,9525,9525,9525,9525,9525
6,Ireland,14763,14763,14763,14763,14763
7,Greece,22472,22472,22472,22472,22472
8,Spain,13346,13346,13346,13346,13346
9,France,37408,37408,37408,37408,37408
10,Croatia,17411,17411,17411,17411,17411
11,Italy,23286,23286,23286,23286,23286
12,Cyprus,1001,1001,1001,1001,1001
13,Latvia,16959,16959,16959,16959,16959
14,Lithuania,19544,19544,19544,19544,19544
15,Luxembourg,883,883,883,883,883
16,Hungary,10710,10710,10710,10710,10710
17,Malta,98,98,98,98,98
18,Netherlands,35103,35103,35103,35103,35103
19,Austria,22824,22824,22824,22824,22824
20,Poland,33337,33337,33337,33337,33337
21,Portugal,5332,5332,5332,5332,5332
22,Romania,104668,104668,104668,104668,104668
23,Slovenia,11777,11777,11777,11777,11777
24,Slovakia,19053,19053,19053,19053,19053
25,Finland,3259,3259,3259,3259,3259
26,Sweden,4063,4063,4063,4063,4063
27,United Kingdom,326050,326050,326050,326050,326050
28,Iceland,444,444,444,444,444
29,Liechtenstein,39,39,39,39,39
30,Norway,4166,4166,4166,4166,4166
31,Switzerland,7820,7820,7820,7820,7820
