,Region,452,458,465,472,479
0,Belgium,24513,24513,24513,24513,24513
1,Bulgaria,14432,14432,14432,14432,14432
2,Czechia,22369,22369,22369,22369,22369
3,Denmark,4631,4631,4631,4631,4631
4,Germany,144853,144853,144853,144853,144853
5,Estonia,3275,3275,3275,3275,3275
6,Ireland,2595,2595,2595,2595,2595
7,Greece,19681,19681,19681,19681,19681
8,Spain,59771,59771,59771,59771,59771
9,France,319491,319491,319491,319491,319491
10,Croatia,15326,15326,15326,15326,15326
11,Italy,103366,103366,103366,103366,103366
12,Cyprus,4372,4372,4372,4372,4372
13,Latvia,3757,3757,3757,3757,3757
14,Lithuania,7521,7521,7521,7521,7521
15,Luxembourg,1279,1279,1279,1279,1279
16,Hungary,32934,32934,32934,32934,32934
17,Malta,379,379,379,379,379
18,Netherlands,53847,53847,53847,53847,53847
19,Austria,16592,16592,16592,16592,16592
20,Poland,122976,122976,122976,122976,122976
21,Portugal,3632,3632,3632,3632,3632
22,Romania,24174,24174,24174,24174,24174
23,Slovenia,5643,5643,5643,5643,5643
24,Slovakia,4863,4863,4863,4863,4863
25,Finland,1926,1926,1926,1926,1926
26,Sweden,42737,42737,42737,42737,42737
27,United Kingdom,18296,18296,18296,18296,18296
28,Iceland,28,28,28,28,28
29,Liechtenstein,66,66,66,66,66
30,Norway,4170,4170,4170,4170,4170
31,Switzerland,14856,14856,14856,14856,14856
