,Region,417,423,430,437,444
0,Belgium,19512,19512,19512,19512,19512
1,Bulgaria,18067,18067,18067,18067,18067
2,Czechia,79944,79944,79944,79944,79944
3,Denmark,5594,5594,5594,5594,5594
4,Germany,67713,67713,67713,67713,67713
5,Estonia,10188,10188,10188,10188,10188
6,Ireland,3659,3659,3659,3659,3659
7,Greece,15543,15543,15543,15543,15543
8,Spain,34692,34692,34692,34692,34692
9,France,163284,163284,163284,163284,163284
10,Croatia,4364,4364,4364,4364,4364
11,Italy,155076,155076,155076,155076,155076
12,Cyprus,2702,2702,2702,2702,2702
13,Latvia,3475,3475,3475,3475,3475
14,Lithuania,3155,3155,3155,3155,3155
15,Luxembourg,1207,1207,1207,1207,1207
16,Hungary,47811,47811,47811,47811,47811
17,Malta,2051,2051,2051,2051,2051
18,Netherlands,36229,36229,36229,36229,36229
19,Austria,18194,18194,18194,18194,18194
20,Poland,108015,108015,108015,108015,108015
21,Portugal,4304,4304,4304,4304,4304
22,Romania,30331,30331,30331,30331,30331
23,Slovenia,4768,4768,4768,4768,4768
24,Slovakia,14131,14131,14131,14131,14131
25,Finland,4454,4454,4454,4454,4454
26,Sweden,27566,27566,27566,27566,27566
27,United Kingdom,41109,41109,41109,41109,41109
28,Iceland,13,13,13,13,13
29,Liechtenstein,13,13,13,13,13
30,Norway,5254,5254,5254,5254,5254
31,Switzerland,8355,8355,8355,8355,8355
