,Region,571,577,584,591,598
0,Belgium,13143,13143,13143,13143,13143
1,Bulgaria,5185,5185,5185,5185,5185
2,Czechia,1316,1316,1316,1316,1316
3,Denmark,7065,7065,7065,7065,7065
4,Germany,30429,30429,30429,30429,30429
5,Estonia,1916,1916,1916,1916,1916
6,Ireland,12282,12282,12282,12282,12282
7,Greece,22933,22933,22933,22933,22933
8,Spain,105408,105408,105408,105408,105408
9,France,171750,171750,171750,171750,171750
10,Croatia,1977,1977,1977,1977,1977
11,Italy,44252,44252,44252,44252,44252
12,Cyprus,2890,2890,2890,2890,2890
13,Latvia,701,701,701,701,701
14,Lithuania,3707,3707,3707,3707,3707
15,Luxembourg,333,333,333,333,333
16,Hungary,461,461,461,461,461
17,Malta,491,491,491,491,491
18,Netherlands,17703,17703,17703,17703,17703
19,Austria,5650,5650,5650,5650,5650
20,Poland,1235,1235,1235,1235,1235
21,Portugal,16368,16368,16368,16368,16368
22,Romania,2304,2304,2304,2304,2304
23,Slovenia,1319,1319,1319,1319,1319
24,Slovakia,489,489,489,489,489
25,Finland,5324,5324,5324,5324,5324
26,Sweden,5609,5609,5609,5609,5609
27,United Kingdom,199040,199040,199040,199040,199040
28,Iceland,729,729,729,729,729
29,Liechtenstein,54,54,54,54,54
30,Norway,3648,3648,3648,3648,3648
31,Switzerland,11407,11407,11407,11407,11407
